Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2015,S,SPAN,495,,921,Research Intensive Seminar in Spanish Literature and Culture,Raul Alvarez Moreno;Raul Alvarez-Moreno,7,78.0,3.464101615,85.0,75.0,0,0,0,0,0,0,,,,,0,,,
UBCV,2015,W,SPAN,357,,201,Survey of Peninsular Literature and Culture from the Origins to 1700,Raul Alvarez Moreno;Raul Alvarez-Moreno,13,75.769230769,14.822021039,87.0,30.0,,,,,,,,,,,0,,,
UBCV,2015,W,SPAN,410,,201,Medieval Literature,Raul Alvarez Moreno;Raul Alvarez-Moreno,14,78.857142857,5.15687954,87.0,69.0,0,0,0,0,0,,,5,,,0,,,
UBCV,2015,W,SPAN,520,A,101,Golden-Age Literature,Raul Alvarez Moreno;Raul Alvarez-Moreno,5,88.0,3.391164992,92.0,84.0,0,0,0,0,0,0,0,0,,,,,,
UBCV,2016,W,SPAN,221,,101,Introduction to Literary Analysis in Spanish,Raul Alvarez Moreno;Raul Alvarez-Moreno,32,77.53125,4.885689274,88.0,65.0,0,0,0,0,1,2,8,8,11,2,0,,,
UBCV,2016,W,SPAN,357,,101,Survey of Peninsular Literature and Culture from the Origins to 1700,Raul Alvarez Moreno;Raul Alvarez-Moreno,13,77.92307692,8.24076795,92.0,60.0,0,0,0,1,1,0,1,4,3,2,1,,,
UBCV,2016,W,SPAN,405,F,201,Topics in Peninsular and Latin-American Culture,Raul Alvarez Moreno;Raul Alvarez-Moreno,24,76.83333333,13.7419278,90.0,19.0,1,0,0,0,2,0,2,7,8,3,1,,,
UBCV,2017,W,MDVL,301,A,101,European Literature from the 5th to the 14th Century,Juliet O'Brien;Raul Alvarez Moreno;Raul Alvarez-Moreno,23,78.52173913,6.104168212,90.0,58.0,0,0,1,0,0,0,3,9,8,1,1,,,
UBCV,2017,W,SPAN,357,,101,The Golden Age of Peninsular Literature and Culture,Raul Alvarez Moreno;Raul Alvarez-Moreno,22,77.318181818,6.266968308,85.0,63.0,0,0,0,1,0,4,2,5,9,1,0,,,
UBCV,2017,W,SPAN,505,A,201,Studies in Peninsular and Latin-American Culture,Raul Alvarez Moreno,8,85.5,4.956957592,92.0,80.0,0,0,0,0,0,0,0,0,4,1,3,,,
UBCV,2018,W,SPAN,357,,101,The Golden Age of Peninsular Literature and Culture,Raul Alvarez Moreno,31,79.580645161,4.380062355,90.0,73.0,0,0,0,0,0,0,6,10,10,4,1,,,
UBCV,2018,W,SPAN,420,,201,Ascent and Decline: Topics in Golden-Age Peninsular Literature and Culture,Raul Alvarez Moreno,12,75.666666667,12.701705922,88.0,50.0,0,2,0,0,0,0,1,3,3,3,0,,,
UBCV,2018,W,SPAN,495,,201,Research Intensive Seminar in Hispanic Literature and Culture,Raul Alvarez Moreno,12,79.583333333,4.122186828,87.0,73.0,0,0,0,0,0,0,1,6,3,2,0,,,
UBCV,2018,W,SPAN,527,B,101,Selected Topics in Medieval Spanish Literature,Raul Alvarez Moreno;Raul Alvarez-Moreno,9,86.0,3.774917218,92.0,81.0,0,0,0,0,0,0,0,0,3,4,2,,,
UBCV,2019,W,SPAN,308,,101,Spanish for Business,Raul Alvarez Moreno;Raul Alvarez-Moreno,20,80.35,5.353552682,90.0,71.0,0,0,0,0,0,1,3,5,4,6,1,,,
UBCV,2019,W,SPAN,357,,101,The Golden Age of Peninsular Literature and Culture,Raul Alvarez Moreno,17,79.529411765,4.887709677,88.0,70.0,0,0,0,0,0,1,2,5,7,2,0,,,
UBCV,2021,W,SPAN,403,,201,History of the Spanish Language,Raul Alvarez Moreno,21,77.238095238,9.591166571,90.0,47.0,1,0,0,0,1,2,5,2,5,4,1,,,
UBCV,2021,W,SPAN,505,B,201,Transatlantic Hispanic Literatures and Cultures,Raul Alvarez Moreno,6,85.666666667,4.226897996,91.0,80.0,0,0,0,0,0,0,0,0,3,1,2,,,
UBCV,2021,W,SPAN,403,,201,History of the Spanish Language,Raul Alvarez Moreno,21,78.7,,90.0,67.0,,,,,,,,,,,,78.0,83.0,74.0
UBCV,2021,W,SPAN,505,B,201,Transatlantic Hispanic Literatures and Cultures,Raul Alvarez Moreno,6,85.7,,91.0,80.0,,,,,,,,,,,,85.0,89.0,83.3
UBCV,2022,S,SPAN,221,,921,Introduction to Hispanic Literature,Raul Alvarez Moreno,11,82.2,,90.0,73.0,0,0,0,0,0,0,1,2,3,4,1,81.0,86.0,79.0
UBCV,2022,W,SPAN,102,,207,Beginners' Spanish II,Raul Alvarez Moreno,35,76.4,,95.0,18.0,1,1,0,1,3,1,8,2,11,4,3,80.0,83.5,72.5
UBCV,2022,W,SPAN,221,,101,Introduction to Hispanic Literature,Raul Alvarez Moreno,29,78.7,,90.0,56.0,0,0,1,1,1,2,2,5,11,5,1,82.0,84.0,76.0
UBCV,2022,W,SPAN,308,,201,Spanish for Business,Raul Alvarez Moreno,11,81.5,,89.0,72.0,0,0,0,0,0,0,2,1,4,4,0,83.0,85.0,78.0
UBCV,2022,W,SPAN,357,,101,The Golden Age of Peninsular Literature and Culture,Raul Alvarez Moreno,16,81.6,,88.0,72.0,0,0,0,0,0,0,2,4,4,6,0,83.0,85.3,77.8
UBCV,2023,W,SPAN,102,,206,Beginners' Spanish II,Raul Alvarez Moreno,55,76.28,,95.0,54.0,0,1,3,3,1,3,12,13,6,10,2,77.0,82.5,72.25
UBCV,2023,W,SPAN,357,,101,The Golden Age of Peninsular Literature and Culture,Raul Alvarez Moreno,19,81.21,,90.0,68.0,0,0,0,0,0,1,3,2,6,6,1,82.0,86.5,78.0
UBCV,2023,W,SPAN,405,A,101,Celebrating Diversity: Topics in Peninsular and Latin-American Culture,Raul Alvarez Moreno,10,77.7,,88.0,44.0,1,0,0,0,1,0,0,2,1,5,0,83.0,86.75,76.75
UBCV,2023,W,SPAN,527,B,201,Medieval Hispanic Literatures and Cultures,Raul Alvarez Moreno,7,86.14,,91.0,82.0,0,0,0,0,0,0,0,0,2,3,2,86.0,88.5,83.5
