Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2022,W,ENGL,100,,006,Reading and Writing about Language and Literatures,Brendan McCormack,29,77.5,85.0,65.0,0,0,0,0,3,3,2,5,12,4,0,80.0,82.0,74.0
UBCV,2022,W,ENGL,222,,002,Literature in Canada,Brendan McCormack,40,76.0,87.0,15.0,1,0,1,1,3,1,8,6,15,4,0,78.0,82.0,75.0
UBCV,2022,W,ENGL,372,,001,Canadian Literature,Brendan McCormack,40,77.5,91.0,22.0,1,1,0,0,2,1,4,8,13,9,1,80.0,84.3,76.0
UBCV,2022,W,ENGL,373,,002,Indigenous Literature,Brendan McCormack,43,78.3,88.0,58.0,0,0,2,0,1,4,4,5,21,6,0,80.0,82.0,75.5
UBCV,2023,W,ENGL,100,,006,Reading and Writing about Language and Literatures,Brendan McCormack,31,77.3,90.0,53.0,0,1,1,0,1,4,3,5,10,5,1,80.0,83.0,74.0
UBCV,2023,W,ENGL,222,,002,Literature in Canada,Brendan McCormack,43,74.4,88.0,21.0,4,0,0,0,0,2,6,11,15,5,0,78.0,82.0,75.0
UBCV,2023,W,ENGL,373,,002,Indigenous Literature,Brendan McCormack,44,79.8,90.0,61.0,0,0,0,1,1,3,3,5,19,9,1,82.0,83.8,77.0
UBCV,2023,W,ENGL,565,A,001,Studies in Environmental Humanities,Brendan McCormack,9,89.0,91.0,85.0,0,0,0,0,0,0,0,0,0,3,5,90.0,90.3,87.8
