Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2017,W,FRST,100,,101,Sustainable Forests,Galen Maennicke;Ignacio San Miguel Sanchez;Juliana Galvao De Sousa Magalhaes;Peter Marshall;Yemi Adeyeye,248,75.548387097,13.021847005,96.0,15.0,7,5,9,15,18,23,34,30,44,37,26,,,
UBCV,2017,W,FRST,350,,101,Foundational Field School,Amber Hansen;Amber Nicolette Hansen;Gabriel Orrego Astorga;Grace Anne Carsky;Grace Carsky;Juliana Galvao De Sousa Magalhaes;Lauren Angela Eleanor Nerfa;Lauren Nerfa;Patrick Culbert;Stanley Pokorny;Stanley Wolf Pokorny,75,80.08,5.675361639,92.0,67.0,0,0,0,0,1,6,7,20,25,12,4,,,
UBCV,2018,W,FRST,100,,101,Sustainable Forests,Bruce Larson;Cameron Mcclelland;David Hamilton;Galen Maennicke;Juliana Galvao De Sousa Magalhaes;Yemi Adeyeye,249,83.124497992,12.926769636,100.0,0.0,4,4,5,3,9,8,18,19,48,46,85,,,
UBCV,2019,S,FRST,232,,921,Computer Applications in Forestry,Juliana Galvao De Sousa Magalhaes;Pramila Khatri Chhetri;Suborna Ahmed;Suborna Shekhor Ahmed;Sushil Nepal;Vivek Srivastava,18,75.388888889,14.828981516,93.0,31.0,1,1,0,0,1,1,2,2,6,3,1,,,
UBCV,2019,W,FRST,100,,101,Sustainable Forests,Andres Varhola Troya;Juliana Galvao De Sousa Magalhaes;Junyi Meng;Neftali Hernandez Martinez;Sheriff Ola;Shiyi Zhang;Yuan Gao,240,74.704166667,15.208728477,99.0,2.0,9,12,8,14,18,17,26,33,30,37,36,,,
UBCV,2019,W,FRST,304,,201,The Science Underlying Forestry Issues,Andres Varhola Troya;Juliana Galvao De Sousa Magalhaes;Sophie Rose Lewis;Valentine Marie Adelaide Lafond;Vikas Menghwani,36,88.138888889,7.10393363,98.0,66.0,0,0,0,0,1,0,2,0,4,12,17,,,
UBCV,2019,W,FRST,350,,101,Foundational Field School,Arlo Bryn - Thorn;Arlo Hugh Bryn - Thorn;Arlo Hugh Bryn Thorn;Cora Skaien;Emily Doyle-Yamaguchi;Juliana Galvao De Sousa Magalhaes;Patrick Culbert;Roseanna Gamlen-Greene;Roseanna Nancy Gamlen-Greene,39,76.564102564,4.80567029,87.0,65.0,0,0,0,0,1,4,9,16,7,2,0,,,
UBCV,2020,W,FRST,305,,101,Silviculture,Adam Polinko;Camilla Moioli;Juliana Galvao De Sousa Magalhaes;Steffen Lahrsen,69,89.202898551,8.372889919,100.0,63.0,0,0,0,1,0,2,3,5,3,12,43,,,
UBCV,2020,W,FRST,320,,101,Abiotic Disturbances: Fire and Climate,Colin Mahony;Juliana Galvao De Sousa Magalhaes;Katherine Kitchens;Lori Daniels;Michael Stefanuk,69,80.304347826,10.39415043,93.0,41.0,2,0,1,2,2,3,8,3,17,22,9,,,
UBCV,2021,W,FRST,304,,201,The Science of Forests and Conservation,Andres Varhola Troya;Fleur Damen;Juliana Galvao De Sousa Magalhaes;Valentine Marie Adelaide Lafond,70,92.471428571,6.257103624,99.0,70.0,0,0,0,0,0,1,3,1,2,7,56,,,
UBCV,2021,W,FRST,305,,101,Silviculture,David Montwe;Juliana Galvao De Sousa Magalhaes;Mackenna Montgomery,75,87.893333333,8.963248285,97.0,27.0,1,0,0,0,0,0,1,6,7,21,39,,,
UBCV,2021,W,FRST,320,,101,Abiotic Disturbances: Fire and Climate,Juliana Galvao De Sousa Magalhaes;Kea Rutherford;Lori Daniels;Michael Stefanuk,82,81.62195122,10.399003091,97.0,50.0,0,3,1,1,3,5,3,8,20,17,21,,,
UBCV,2021,W,FRST,304,,201,The Science of Forests and Conservation,Juliana Galvao De Sousa Magalhaes;Valentine Marie Adelaide Lafond,70,92.5,,99.0,70.0,,,,,,,,,,7,56,94.0,96.0,91.0
UBCV,2021,W,FRST,320,,101,Abiotic Disturbances: Fire and Climate,Lori Daniels;Juliana Galvao De Sousa Magalhaes,82,81.6,,97.0,50.0,,,,,,,,8,20,17,21,83.0,89.5,78.0
