Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2017,W,ECON,308,,001,Intermediate Microeconomic Analysis,Clive Chapple;Il Myoung Hwang;Il Myoung Sam Hwang;Qianli Ma,79,77.772151899,7.712709071,93.0,53.0,0,1,1,0,5,10,12,19,11,18,2,,,
UBCV,2018,W,ECON,316,,001,Intermediate Microeconomics II,Il Myoung Hwang;Il Myoung Sam Hwang;Qianli Ma,82,76.390243902,8.772510512,93.0,55.0,0,0,2,6,5,12,12,14,17,8,6,,,
UBCV,2018,W,ECON,370,,002,Benefit-Cost Analysis and the Economics of Project Evaluation,Clive Chapple;Qianli Ma,73,75.808219178,9.70632316,99.0,50.0,0,2,4,1,7,6,13,11,16,10,3,,,
UBCV,2019,W,ECON,301,,006,Intermediate Microeconomic Analysis I,Clive Chapple;Qianli Ma,72,74.597222222,10.103213437,93.0,53.0,0,3,2,7,7,8,5,14,13,10,3,,,
UBCV,2019,W,ECON,315,,001,Intermediate Microeconomics I,Clive Chapple;Qianli Ma,100,73.91,8.868392404,100.0,50.0,0,2,3,5,9,21,22,9,16,10,3,,,
UBCV,2020,W,ECON,101,,010,Principles of Microeconomics,Ali Karimirad;Anichul Khan;Clive Chapple;Erwann Sbai;Patrick Francois;Qianli Ma,117,67.025641026,13.503806321,94.0,0.0,6,10,11,19,12,19,9,10,15,2,4,,,
UBCV,2020,W,ECON,302,,005,Intermediate Macroeconomic Analysis I,Ivan Pastine;Pooya Rashidi Ravari;Qianli Ma;Wendy Wai Yee Kei,74,83.067567568,11.940871542,99.0,25.0,3,0,1,0,0,2,5,5,20,15,23,,,
UBCV,2020,W,ECON,316,,001,Intermediate Microeconomics II,Cheryl Fu;Clive Chapple;Qianli Ma,89,77.719101124,10.124215754,97.0,50.0,0,4,2,3,5,7,10,15,20,17,6,,,
UBCV,2020,W,ECON,367,,001,Economic Analysis of Law,Amirhossein Tavakoli;Qianli Ma;Robert G Gateman;Robert Gateman,69,76.246376812,12.642605136,98.0,0.0,1,0,2,1,6,8,11,15,13,6,6,,,
UBCV,2021,S,ECON,102,,925,Principles of Macroeconomics,Anichul Khan;Mahdi Ebrahimikahou;Qianli Ma;Wai-Ching Alfred Kong,165,67.757575758,12.66459994,97.0,31.0,4,22,19,14,19,18,26,13,15,9,6,,,
UBCV,2021,W,COMM,394,,107,"Environment, Society, and Government",Audrey Hwang;Ginah Choi;Qianli Ma,47,74.212765957,4.995372512,84.0,64.0,0,0,0,0,5,8,14,12,8,0,0,,,
UBCV,2021,W,COMM,394,,108,"Environment, Society, and Government",Ginah Choi;Qianli Ma;Simon Feng,33,77.242424242,6.661598452,88.0,56.0,0,0,1,0,0,4,9,5,9,5,0,,,
UBCV,2021,W,ECON,301,,003,Intermediate Microeconomic Analysis I,Amirhossein Tavakoli;Clive Chapple;Il Myoung Hwang;Qianli Ma,90,66.122222222,18.858924974,100.0,0.0,12,9,6,6,4,14,6,9,15,3,6,,,
UBCV,2021,W,FRE,394,,001,Government and Business,Qianli Ma;Steven Minns,7,79.571428571,6.160550377,87.0,70.0,0,0,0,0,0,1,1,1,2,2,0,,,
UBCV,2021,W,COMM,394,,107,"Environment, Society, and Government",Qianli Ma,47,74.2,,84.0,64.0,,,,,,8,14,12,8,,,74.0,78.0,71.0
UBCV,2021,W,COMM,394,,108,"Environment, Society, and Government",Qianli Ma,33,77.2,,88.0,56.0,,,,,,,9,,9,,,79.0,82.0,72.0
