Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2018,W,EOSC,433,,101,Geological Engineering Practice I - Rock Engineering,Afshin Amini;Ali Mehrabifard;Duncan Wyllie;Erik Eberhardt,44,80.613636364,10.952786433,95.0,37.0,1,0,1,1,0,2,7,6,9,7,10
UBCV,2019,W,EOSC,433,,101,Geological Engineering Practice I - Rock Engineering,Afshin Amini;Ali Mehrabifard;Duncan Wyllie;Erik Eberhardt,52,78.730769231,11.16035593,97.0,55.0,0,0,4,2,3,3,4,6,12,8,10
UBCV,2020,W,EOSC,110,,101,The Solid Earth: A Dynamic Planet,Ali Mehrabifard;Brett Gilley;James Kelly Russell;Lucy Porritt;Owen Perfect;Sarah Lockwood;Simon Peacock,108,74.583333333,17.648766868,93.0,0.0,6,3,3,7,8,2,8,11,26,22,12
UBCV,2020,W,EOSC,110,,201,The Solid Earth: A Dynamic Planet,Ali Mehrabifard;An Kun Ma;Georgia Peterson;Lori Kennedy,82,80.682926829,14.367210653,96.0,21.0,3,4,1,1,3,4,2,3,17,21,23
UBCV,2020,W,EOSC,114,,201,The Catastrophic Earth: Natural Disasters,Ali Mehrabifard;Charles Sammis;Connor Turvey;Leah May Ver;Louise Longridge;Lucy Porritt;Maria Maldonado-Pareja;Mina Hassanaghaei;Roland Stull;Zhiyin Zheng,101,74.603960396,15.566681861,96.0,5.0,4,4,4,4,8,10,8,17,12,15,15
UBCV,2020,W,EOSC,114,,202,The Catastrophic Earth: Natural Disasters,Ali Mehrabifard;Charles Sammis;Connor Turvey;Leah May Ver;Louise Longridge;Lucy Porritt;Maria Maldonado-Pareja;Roland Stull;Sam Anderson,116,76.103448276,16.028441737,96.0,2.0,6,3,2,4,6,5,13,11,32,19,15
UBCV,2020,W,EOSC,433,,101,Geological Engineering Practice I - Rock Engineering,Ali Mehrabifard;Erik Eberhardt;Robert Mcmillan,34,78.529411765,7.262336606,90.0,60.0,0,0,0,2,1,2,1,10,11,5,2
UBCV,2021,S,EOSC,114,,98A,The Catastrophic Earth: Natural Disasters,Ali Mehrabifard;Leah May Ver;Yuanji Sun;Yuliya Kuzmenko,111,80.333333333,14.121121082,99.0,1.0,4,1,1,4,3,6,14,10,21,23,24
UBCV,2021,S,EOSC,118,,98A,Earth's Treasures: Gold and Gems,Ali Mehrabifard;Christina Draeger;Robert James Evans,144,87.784722222,12.922124571,99.0,18.0,4,1,0,3,2,1,5,5,12,23,88
UBCV,2021,W,EOSC,110,,101,The Solid Earth: A Dynamic Planet,Ali Mehrabifard;Athirah Husna Binti Aidie;James Kelly Russell;Lucy Porritt;Robert Marc Bustin;Simon Peacock,133,75.834586466,15.577849684,96.0,2.0,6,4,3,8,3,6,17,27,24,17,18
UBCV,2021,W,EOSC,114,,99C,The Catastrophic Earth: Natural Disasters,Ali Mehrabifard;Athirah Husna Binti Aidie;Leah May Ver;Yuliya Kuzmenko,180,71.188888889,24.309408917,97.0,0.0,26,3,5,0,6,10,22,21,40,24,23
UBCV,2021,W,EOSC,433,,101,Geological Engineering Practice I - Rock Engineering,Ali Mehrabifard;Erik Eberhardt;Sepidehalsadat Hendi,26,77.615384615,10.688599246,98.0,57.0,0,0,1,1,3,2,5,4,3,3,4
UBCV,2021,W,EOSC,536,,101,Advanced Rock Engineering,Ali Mehrabifard;Erik Eberhardt;Sepidehalsadat Hendi,19,85.789473684,7.276896067,98.0,75.0,0,0,0,0,0,0,2,3,3,3,8
