Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2021,W,ARCH,504,J,001,Topics in Architectural History I (Pre-1900),Richard Mohammed;Tijana Vujosevic,20,87.3,5.768334613,94.0,75.0,0,0,0,0,0,0,2,0,4,4,10
UBCV,2021,W,ARCH,597,F,001,Special Topics,Alexander Moses;Azhar Tyabji;Chad Manley;Richard Mohammed;Tijana Vujosevic,56,85.392857143,6.724929392,94.0,44.0,1,0,0,0,0,0,0,2,16,27,10
UBCV,2021,W,DES,321,J,001,Topics in Architectural History I (Pre-1900),Richard Mohammed;Tijana Vujosevic,10,90.1,2.998147576,92.0,82.0,0,0,0,0,0,0,0,0,1,1,8
