Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCO,2018,W,EDUC,104,,001,Introduction to Academic Pedagogy: An Aboriginal Perspective,Desiree Marshall-Peer;Karen Ragoonaden,28,66.0,21.485567938,89.0,0.0,4,3,1,0,2,2,3,6,3,4,0,,,
UBCO,2018,W,EDUC,160,,001,Mathematical Reasoning for Arts and Education,Desiree Marshall-Peer,19,75.052631579,16.561245539,91.0,25.0,2,0,1,0,0,1,4,1,4,3,3,,,
UBCO,2018,W,MATH,160,,001,Mathematical Reasoning for Arts and Education,Desiree Marshall-Peer,18,75.111111111,18.461052449,92.0,10.0,1,0,0,0,3,2,2,1,3,3,3,,,
UBCO,2019,W,EDUC,104,,001,Introduction to Academic Pedagogy: An Aboriginal Perspective,Desiree Marshall-Peer,22,68.0,19.547256536,91.0,0.0,2,2,1,1,3,2,1,5,2,2,1,,,
UBCO,2019,W,EDUC,160,,001,Mathematical Reasoning for Arts and Education,Desiree Marshall-Peer,38,77.973684211,10.881392106,96.0,55.0,0,0,3,2,2,2,5,7,5,7,5,,,
UBCO,2019,W,EDUC,160,,101,Mathematical Reasoning for Arts and Education,Desiree Marshall-Peer;Wendy Klassen,39,83.230769231,10.788545433,96.0,28.0,1,0,0,0,0,0,2,4,15,9,8,,,
UBCO,2020,W,EDUC,104,,001,Introduction to Academic Pedagogy: An Aboriginal Perspective,Denise Lecoy;Desiree Marshall-Peer;Fabiano Camara,12,76.25,16.399140776,95.0,36.0,1,0,0,0,2,1,1,2,0,3,2,,,
UBCO,2020,W,EDUC,104,,002,Introduction to Academic Pedagogy: An Aboriginal Perspective,Denise Lecoy;Desiree Marshall-Peer,16,82.625,18.895766722,95.0,14.0,1,0,0,0,0,0,0,1,5,4,5,,,
UBCO,2020,W,EDUC,160,,001,Mathematical Reasoning for Arts and Education,Desiree Marshall-Peer,39,83.897435897,7.615064266,96.0,68.0,0,0,0,0,0,4,3,3,5,15,9,,,
UBCO,2020,W,EDUC,160,,101,Mathematical Reasoning for Arts and Education,Desiree Marshall-Peer,37,88.189189189,8.329458559,97.0,54.0,0,1,0,0,0,0,1,1,7,9,18,,,
UBCO,2021,W,EDUC,104,,001,Introduction to Academic Pedagogy: An Aboriginal Perspective,Desiree Marshall-Peer,6,80.333333333,15.134948519,90.0,50.0,0,1,0,0,0,0,0,0,1,3,1,,,
UBCO,2021,W,EDUC,160,,001,Mathematical Reasoning for Arts and Education,Desiree Marshall-Peer,31,81.258064516,16.286943118,98.0,25.0,2,0,0,0,0,3,1,2,7,5,11,,,
UBCO,2021,W,EDUC,160,,101,Mathematical Reasoning for Arts and Education,Desiree Marshall-Peer,33,82.242424242,12.318761867,99.0,31.0,1,0,0,0,0,2,4,4,7,5,10,,,
UBCO,2021,W,EDUC,104,,001,Introduction to Academic Pedagogy: An Aboriginal Perspective,Desiree Marshall-Peer,6,80.3,,90.0,50.0,,,,,,,,,,,,85.5,88.3,82.8
UBCO,2021,W,EDUC,160,,001,Mathematical Reasoning for Arts and Education,Desiree Marshall-Peer,31,81.3,,98.0,25.0,,,,,,,,,7,,11,85.0,91.0,79.5
UBCO,2021,W,EDUC,160,,101,Mathematical Reasoning for Arts and Education,Desiree Marshall-Peer,33,82.2,,99.0,31.0,,,,,,,,,7,,10,84.0,90.0,77.0
UBCO,2023,W,EDUC,104,,001,Introduction to Academic Pedagogy: An Aboriginal Perspective,Desiree Marshall-Peer,23,83.0,,100.0,0.0,2,1,0,0,0,1,0,0,0,1,15,94.0,97.0,91.3
UBCO,2023,W,EDUC,160,,001,Mathematical Reasoning for Arts and Education,Desiree Marshall-Peer,28,85.8,,98.0,56.0,0,0,1,0,0,1,2,1,4,10,8,87.0,92.0,84.0
UBCO,2023,W,EDUC,160,,101,Mathematical Reasoning for Arts and Education,Desiree Marshall-Peer,38,84.9,,99.0,0.0,1,0,0,0,0,0,0,4,7,14,12,87.0,90.0,84.0
