Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2021,W,ENGL,372,,002,Canadian Literature,Alicia Fahey;Fenn Stewart;Tara Lee;Tomasz Zbigniew Michalak,39,76.128205128,13.322279494,96.0,27.0,1,3,0,1,2,1,6,4,14,4,3
