Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2018,W,ECON,101,,013,Principles of Microeconomics,Clive Chapple;Kaan Yolsever;Mauricio Drelichman;Pietro Montanarella,96,72.3125,12.914547081,90.0,28.0,6,1,6,8,5,9,19,8,19,13,2
