Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2014,W,ARTH,367,,001,Japanese Art Traditions: Sixteenth to Nineteenth Centuries,Ignacio Alberto Adriasola Munoz;Ivana Vranic,58,75.24137931,15.75615763,89.0,0.0,,,,,,,11,12,20,6,0,,,
UBCV,2014,W,ARTH,553,A,001,Studies in Japanese Art,Ignacio Alberto Adriasola Munoz,5,89.6,4.5607017,94.0,82.0,0,0,0,0,0,0,0,0,,,,,,
UBCV,2014,W,ARTH,571,,001,The Methodology of Art History,Ignacio Alberto Adriasola Munoz;John O'Brian,13,86.53846154,3.688165411,92.0,80.0,0,0,0,0,0,0,0,0,,6,,,,
UBCV,2015,W,ARTH,363,,001,Art in Japan: The Problem with Painting,Ignacio Alberto Adriasola Munoz,31,79.580645161,9.898734578,92.0,36.0,,,,,,,,7,12,7,,,,
UBCV,2015,W,ARTH,368,,001,Art in Japan: Print Media,Heida Arnadottir;Ignacio Alberto Adriasola Munoz,41,74.0,19.565275362,94.0,0.0,,,,,,,5,6,10,7,,,,
UBCV,2015,W,ARTH,464,,001,Seminar in Japanese Art,Ignacio Alberto Adriasola Munoz,12,84.916666667,3.476108936,90.0,80.0,0,0,0,0,0,0,0,0,5,6,1,,,
UBCV,2016,W,ARTH,251,,001,Asian Arts: From Chinese Warriors to Bollywood Posters,Ignacio Alberto Adriasola Munoz,26,79.69230769,12.04581,95.0,42.0,1,1,0,1,0,0,3,3,8,4,5,,,
UBCV,2016,W,ARTH,362,,001,Art in Japan: Objects and Spaces,Ignacio Alberto Adriasola Munoz,43,77.79069767,7.980804768,93.0,56.0,0,0,3,1,0,2,6,14,9,7,1,,,
UBCV,2016,W,ARTH,369,,001,Art in Japan: Modern Visual Culture,Ignacio Alberto Adriasola Munoz,44,79.61363636,13.31237562,92.0,27.0,2,0,0,1,1,1,2,7,13,13,4,,,
UBCV,2017,W,ARTH,227,,001,Art and the Visual Environment in the Modern and Post-modern Periods,Ignacio Alberto Adriasola Munoz,60,77.1,13.002868002,94.0,0.0,1,1,0,1,3,7,7,13,14,8,5,,,
UBCV,2017,W,ARTH,363,,001,Art in Japan: The Problem with Painting,Ignacio Alberto Adriasola Munoz,35,78.714285714,7.763305196,91.0,56.0,0,0,1,0,0,6,4,7,8,5,4,,,
UBCV,2017,W,ARTH,368,,001,Art in Japan: Print Media,Ignacio Alberto Adriasola Munoz,32,76.5,15.981844538,87.0,0.0,2,0,0,0,0,2,5,4,13,6,0,,,
UBCV,2017,W,ARTH,464,,001,Seminar in Japanese Art,Ignacio Alberto Adriasola Munoz,13,77.461538462,11.68770996,90.0,49.0,1,0,1,0,0,0,0,3,6,1,1,,,
UBCV,2018,W,ARTH,227,,002,Art and the Visual Environment in the Modern and Post-modern Periods,Catherine Volmensky;Ignacio Alberto Adriasola Munoz;Monica Daniela Perez Montelongo;Monica Perez Montelongo,68,72.5,16.225555667,91.0,5.0,6,0,2,1,3,10,8,15,14,6,3,,,
UBCV,2018,W,ARTH,369,,001,Art in Japan: Modern Visual Culture,Annika Davis;Ignacio Alberto Adriasola Munoz,60,79.683333333,9.363636239,93.0,43.0,2,1,0,0,0,1,5,16,18,11,6,,,
