Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2023,W,GEOG,121,,103,"Geography, Environment and Globalization",Siobhan Wittig McPhee,45,76.0,90.0,55.0,0,0,1,0,3,7,6,14,10,2,1,77.0,80.0,73.3
UBCV,2023,W,GEOG,257,,101,"People, Places & Landscapes",Siobhan Wittig McPhee,28,74.4,83.0,60.0,0,0,0,2,2,2,8,8,6,0,0,75.0,78.0,72.8
