Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCO,2021,S,ENGR,303,,001,Engineering Project Management,Mohammad Kamali;Kh Nahiduzzaman Md,98,81.2,96.0,19.0,,,,,,6,7,12,25,16,24,84.0,88.0,77.0
UBCO,2021,W,ENGR,533,,101,Construction Engineering and Management,Kh Nahiduzzaman Md,21,84.3,92.0,75.0,,,,,,,,,,9,,86.0,88.0,79.0
