Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2019,W,CPSC,107,,201,Systematic Program Design,Ayan Das;Chloe Curry;Dao Minh Phuong Nguyen;Das Ayan;Juliette Link;Katherine Liang;Lara Marie Lampe;Meghan Allen;Michael De Marco;Phuong Dao Minh Nguyen;Phuong Nguyen;Ryan Mehri;Saffrin Granby;Sherwyn D'Souza;Zhe Li,151,72.847682119,23.222617809,98.0,0.0,12,5,9,6,9,10,11,11,24,19,35
UBCV,2020,S,CPSC,103,,911,Introduction to Systematic Program Design,Basima Spindari;Chantelle Twynstra;Emili Gubskaya;Herman Muller;Jessica Hei-Man Wong;Jessica Prinz;Jessica Wong;Junze Wu;Kristine Gonzales;Lauren Zung;Mariana Paspuel Paredes;Mariana Yanaina Paspuel Paredes;Mariposa Casida;Matthew Dietrich;Michael De Marco,127,79.700787402,15.725984442,97.0,4.0,14,1,0,1,1,4,8,9,29,29,31
UBCV,2020,W,CPSC,121,,201,Models of Computation,Adam Chen;Ahmad Shuhaib Mehri;Alara Celik;Aneesh Bulusu;Arshvir Jhaj;Chanbin Lee;Charles Campbell Rossini Lake;Clare Tuch;Daniel Ajisafe;Dingchen Wei;Dongwook Yoon;Donson Dong;Elan Dubrofsky;Elizabeth Xiao;Frederick Shepherd;Geoffrey Tien;Hao Tian Gong;Hongkaiyue Zhou;Isabella Lichuan Yang;Jack Mei;Jasmine Kwong;Jason Hsu;Joseph Chester Poremba;Joyce Chen;Julie Lee;Justin Chan;Keira Moore;Khanh Tran;Lia Pennefather;Mahmoud Al Khatib;Martin Yushko;Michael De Marco;Nirsukhandeep Kamal;Peiyan Yang;Preet Jayesh Nakrani;Ruinan Jin;Run He;Ryan Gang Liu;Skye Methven;Titus Pak-Shing Wong;Vandy Liu;Yanlin Chen;Yingchen He;Yuchong Pan;Zhen Hao Li,167,77.778443114,12.790433736,98.0,9.0,8,0,1,8,8,16,16,23,36,29,22
UBCV,2020,W,DSCI,100,,001,Introduction to Data Science,A Ram Kang;Abdul-Wasay Hayat;Alexandra Barber-Cross;Anahita Einolghozati;Cathy Yan;Connor Mcdonald;Michael De Marco;Pramoda Sachinthana Jayasinghe;Qin Rui Zhao;Trevor Campbell;Vridhi Gupta;Wonjee Jeong,171,78.538011696,10.100816194,93.0,41.0,3,2,4,5,8,13,16,31,32,38,19
UBCV,2020,W,DSCI,100,,002,Introduction to Data Science,A Ram Kang;Alexandra Barber-Cross;Anahita Einolghozati;Cathy Yan;Connor Mcdonald;Michael De Marco;Pramoda Sachinthana Jayasinghe;Tiffany Timbers;Wonjee Jeong;Zhonghao Yang,158,79.386075949,14.17350389,96.0,13.0,5,5,2,0,5,7,6,22,41,45,20
UBCV,2020,W,DSCI,100,,003,Introduction to Data Science,A Ram Kang;Alexandra Barber-Cross;Cathy Yan;Ding Ma;Melissa Lee;Michael De Marco;Pramoda Sachinthana Jayasinghe;Zhonghao Yang,148,78.47972973,13.419180908,95.0,20.0,7,1,4,3,5,10,8,22,33,38,17
UBCV,2021,S,CPSC,213,,911,Introduction to Computer Systems,Alan Milligan;Alireza Iranpour;Andrew Tran;Andrew Worth;Aymen Dirar;Barry Sin;Burcu Gorgulicten;Charley Cai;Doru Kesriyeli;Harshit Chhajed;Ilias Karimalis Kalogeropoulos;Jack James Pitcher;James Yu;Jonatan Schroeder;Joshua Chew;Kaiyuan Yang;Katherine Liang;Michael De Marco;Preet Jayesh Nakrani;Ratthamnoon Prakitpong;Tran Kim Thinh Dao;William Chen;Xiao Dong Su;Yi Xuan Qi;Yu Feng Guo;Yue Liu;Zhiyuan Lu,127,71.779527559,13.071787982,98.0,6.0,4,4,12,13,10,11,21,19,11,13,9
UBCV,2021,W,CPSC,213,,101,Introduction to Computer Systems,Alan Milligan;Burcu Gorgulicten;Charley Cai;Christopher Hui;David Bromley;Hao Tian Gong;Harshit Chhajed;Himanshu Goyal;Jae Han Kim;James Yu;Japraj Sandhu;Michael De Marco;Michael Feeley;Ratthamnoon Prakitpong;Ruinan Jin;Seraj Aldin Sabbah;Tran Kim Thinh Dao;William Chen;Xiao Dong Su;Yining Wang,149,76.476510067,14.879962898,97.0,5.0,6,4,5,10,10,9,13,19,21,24,28
UBCV,2021,W,CPSC,213,,102,Introduction to Computer Systems,Alan Milligan;Burcu Gorgulicten;Charley Cai;Christopher Hui;David Bromley;Hao Tian Gong;Harshit Chhajed;Jae Han Kim;James Yu;Japraj Sandhu;Michael De Marco;Michael Feeley;Priyaa Srinivasan;Ratthamnoon Prakitpong;Ruinan Jin;Seraj Aldin Sabbah;Steven Wolfman;Tran Kim Thinh Dao;William Chen;Xiao Dong Su;Yining Wang,126,75.706349206,13.296656699,94.0,20.0,6,1,7,4,4,7,23,18,26,18,12
UBCV,2021,W,CPSC,221,,201,Basic Algorithms and Data Structures,Armin Talaie;Artun Duman;Avinav Dhakal;Christopher Hui;David George Ewert;Denis Lalaj;Justin Rahardjo;Kai Sawamoto;Liam Graham;Lirukshman Sundaralingam;Mahmoud Al Khatib;Matthew Niedoba;Michael De Marco;Mrinal Grover;Nirsukhandeep Kamal;Nuket Baydogan;Ramit Kataria;Ray Zhang;Rose Loftus;Steven Wolfman;Titus Pak-Shing Wong;Victor Chen;Xinyue Miao;Yangmingqi Guo;Yibo Chen;Yutong Li,182,80.730769231,11.439441244,98.0,38.0,4,1,4,7,5,14,18,19,33,30,47
UBCV,2021,W,CPSC,221,,202,Basic Algorithms and Data Structures,Christopher Hui;David George Ewert;Justin Rahardjo;Liam Graham;Mahmoud Al Khatib;Michael De Marco;Ramit Kataria;Steven Wolfman;Titus Pak-Shing Wong;Xinyue Miao;Yutong Li,166,79.186746988,12.702471924,96.0,26.0,6,2,6,5,6,11,10,20,28,39,33
UBCV,2021,W,CPSC,221,,203,Basic Algorithms and Data Structures,Christopher Hui;David George Ewert;Geoffrey Tien;Justin Rahardjo;Liam Graham;Mahmoud Al Khatib;Michael De Marco;Nuket Baydogan;Ramit Kataria;Titus Pak-Shing Wong;Xinyue Miao;Yutong Li,265,82.909433962,10.774870177,100.0,7.0,2,1,0,7,11,13,16,26,55,57,77
