Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2022,W,LAW,419,C,001,Individual Employment Law,Paul McLean;Nazeer Mitha,28,74.9,86.0,51.0,0,1,1,1,0,3,8,6,7,1,0,75.0,80.5,72.0
UBCV,2023,W,LAW,419,C,001,Individual Employment Law,Paul McLean;Nazeer Mitha,32,73.13,82.0,61.0,0,0,0,1,3,6,8,11,2,0,0,73.0,77.0,69.0
