Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2021,W,WRDS,150,A,114,Writing and Research in the Disciplines,Louis Maraj,28,94.285714286,9.087464475,100.0,72.0,0,0,0,0,0,0,2,1,2,2,21,,,
UBCV,2021,W,WRDS,150,A,411,Writing and Research in the Disciplines,Louis Maraj,26,78.5,24.729334807,100.0,3.0,3,0,2,0,2,1,2,1,1,2,12,,,
UBCV,2021,W,WRDS,150,A,431,Writing and Research in the Disciplines,Louis Maraj,29,83.655172414,20.838281843,100.0,11.0,2,1,0,1,1,1,0,3,3,2,15,,,
UBCV,2021,W,WRDS,150,A,114,Writing and Research in the Disciplines,Louis Maraj,28,94.3,,100.0,72.0,,,,,,,,,,,21,99.0,100.0,89.5
UBCV,2021,W,WRDS,150,A,411,Writing and Research in the Disciplines,Louis Maraj,25,81.5,,100.0,27.0,,,,,,,,,,,12,88.0,99.0,71.0
UBCV,2021,W,WRDS,150,A,431,Writing and Research in the Disciplines,Louis Maraj,29,83.7,,100.0,11.0,,,,,,,,,,,15,91.0,100.0,77.0
UBCV,2022,W,WRDS,250,,100,Evaluating Knowledge Production and Mobilization,Louis Maraj,19,95.3,,100.0,81.0,0,0,0,0,0,0,0,0,2,1,16,100.0,100.0,91.5
UBCV,2022,W,WRDS,350,,012,Knowledge-Making in the Disciplines,Louis Maraj,28,84.1,,100.0,42.0,1,1,1,0,2,1,1,1,5,1,14,89.0,98.0,78.0
UBCV,2023,W,WRDS,150,A,232,Writing and Research in the Disciplines,Louis Maraj,32,94.1,,100.0,63.0,0,0,0,1,0,1,1,0,1,1,27,97.5,100.0,92.0
UBCV,2023,W,WRDS,250,,001,Evaluating Knowledge Production and Mobilization,Louis Maraj,30,97.5,,100.0,80.0,0,0,0,0,0,0,0,0,1,1,27,100.0,100.0,98.0
