Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCO,2017,W,PHYS,231,,001,Introduction to Electronics,Jake Bobowski;Sabrina Madsen;Sean Colford,39,68.102564103,19.261080026,99.0,10.0,4,3,2,2,5,4,3,6,2,3,5
UBCO,2017,W,PHYS,232,,101,Modern Physics Laboratory,Jake Bobowski;Sabrina Madsen;Sean Colford,23,76.173913043,18.289719352,99.0,32.0,2,1,2,0,0,3,2,1,3,3,6
UBCO,2018,W,PHYS,111,,001,Introductory Physics for the Physical Sciences I,Ava Cornell;Elizabeth Houghton;Mir Faizal;Neil Devries;Sabrina Madsen;Satori Kitamori,169,75.887573964,20.125626862,100.0,0.0,8,21,7,8,10,5,11,13,21,12,53
UBCO,2018,W,PHYS,231,,001,Introduction to Electronics,Jake Bobowski;Nicholas Kayban;Sabrina Madsen;Sean Colford,33,71.666666667,13.887194341,97.0,44.0,3,1,2,3,2,5,7,2,2,1,5
UBCO,2018,W,PHYS,232,,101,Modern Physics Laboratory,Jake Bobowski;Joseph Wandinger;Nicholas Kayban;Sabrina Madsen,32,72.46875,12.526061542,96.0,49.0,1,2,1,5,2,3,5,3,5,1,4
