Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,Pass,Fail,Withdrew,Audit,Other,0-9,10-19,20-29,30-39,40-49,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBC,2018,W,WOOD,276,,101,MECHNCS WOOD PRD,"Moniruzzaman, PKM",17,74.18,14.93,95,50,17,0,0,0,0,0,0,0,0,0,0,1,3,1,1,2,0,2,0,3,4
UBC,2018,W,WOOD,386,,101,APPL MECH MATRLS,"Moniruzzaman, PKM",66,75.8,10.43,96,41,64,2,0,0,0,0,0,0,0,2,2,0,2,1,3,10,13,10,12,7,6
