Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCO,2022,W,MGMT,410,,002,Leadership in Complex Environments,Keith Culver;Mike McGinty;Kenneth Whittaker,67,73.4,90.0,32.0,1,2,1,4,5,11,12,14,13,3,1,75.0,79.5,69.0
UBCO,2023,W,MGMT,410,,002,Leadership in Complex Environments,Keith Culver;Mike McGinty;Kenneth Whittaker,34,73.9,87.0,46.0,1,0,0,1,4,4,8,7,4,3,0,75.0,79.0,68.8
