Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCO,2022,W,WRLD,330,,001,War in Literature,David Meola,29,75.7,96.0,15.0,2,1,0,1,0,2,4,6,3,3,7,78.0,88.0,74.0
UBCO,2022,W,WRLD,428,,001,Anti-Semitism: Then and Now,David Meola,23,85.9,97.0,68.0,0,0,0,0,0,3,1,1,1,9,8,87.0,91.0,84.0
UBCO,2023,W,WRLD,399,N,001,Special Topics in World Literatures,David Meola,33,75.2,85.0,61.0,0,0,0,2,1,4,10,5,5,3,0,75.0,79.8,72.3
