Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCO,2020,W,HIST,211,,101,The United States to 1865,Jonathan Romaniuk;Julien Vernet,36,74.333333333,11.439280697,89.0,41.0,3,1,0,1,1,4,5,5,12,4,0
