Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2017,W,FNH,325,,001,Food Science Laboratory I,Angela Mercy Rutakomozibwa;Angela Rutakomozibwa;Justin Falardeau;Patricia Hingston,27,81.592592593,6.517781945,93.0,66.0,0,0,0,0,2,0,3,4,8,8,2,,,
UBCV,2017,W,FNH,326,,001,Food Science Laboratory II,Angela Mercy Rutakomozibwa;Angela Rutakomozibwa;Justin Falardeau;Patricia Hingston,26,81.230769231,4.338734307,88.0,75.0,0,0,0,0,0,0,4,7,7,8,0,,,
UBCV,2018,W,FNH,325,,001,Food Science Laboratory I,Angela Mercy Rutakomozibwa;Angela Rutakomozibwa;David Mahoney;Michelle Bex;Patricia Hingston,22,82.318181818,7.357447562,92.0,61.0,0,0,0,1,0,1,1,2,7,7,3,,,
UBCV,2018,W,FNH,326,,001,Food Science Laboratory II,Angela Mercy Rutakomozibwa;Angela Rutakomozibwa;David Mahoney;Ka Yan Lennie Cheung;Patricia Hingston,22,78.772727273,6.316507611,87.0,60.0,0,0,0,1,0,1,4,3,10,3,0,,,
UBCV,2018,W,VANT,140,D,VE1,Content and Language Enrichment Tutorials,Alfredo Ferreira;Alys Avalos Rivera;Amber Shaw;Angela Mercy Rutakomozibwa;Angela Rutakomozibwa;Aubrey Leveridge;Celina Berg;Celina Gay Berg;Fatimah Mahmood;Fok-Shuen Leung;John Pringle;Sandra Zappa,18,71.944444444,4.42549063,80.0,65.0,0,0,0,0,4,5,5,3,1,0,0,,,
UBCV,2018,W,VANT,140,D,VE2,Content and Language Enrichment Tutorials,Alys Avalos Rivera;Amber Shaw;Angela Mercy Rutakomozibwa;Angela Rutakomozibwa;Brett Todd;Celina Berg;Celina Gay Berg;Fatimah Mahmood;John Pringle;Sandra Zappa;Vladan Zoran Prodanovic,17,73.352941176,3.888141852,79.0,63.0,0,0,0,1,0,4,7,5,0,0,0,,,
UBCV,2018,W,VANT,140,D,VE3,Content and Language Enrichment Tutorials,Alys Avalos Rivera;Amber Shaw;Angela Mercy Rutakomozibwa;Angela Rutakomozibwa;Aubrey Leveridge;Brett Todd;Celina Berg;Celina Gay Berg;Fatimah Mahmood;John Pringle;Sandra Zappa,18,73.555555556,5.8833986,83.0,54.0,0,1,0,0,0,3,11,1,2,0,0,,,
UBCV,2018,W,VANT,140,D,VE4,Content and Language Enrichment Tutorials,Alys Avalos Rivera;Angela Mercy Rutakomozibwa;Angela Rutakomozibwa;Aubrey Leveridge;Brett Todd;Celina Berg;Celina Gay Berg;Fatimah Mahmood;Jennifer Lightfoot;John Pringle;Sandra Zappa,16,74.5625,4.178815622,80.0,67.0,0,0,0,0,1,3,5,5,2,0,0,,,
UBCV,2019,W,FNH,325,,001,Food Science Laboratory I,Angela Mercy Rutakomozibwa;Angela Rutakomozibwa;David Mahoney;Ka Yan Lennie Cheung;Patricia Hingston,24,80.083333333,4.282590304,88.0,70.0,0,0,0,0,0,1,1,8,10,4,0,,,
UBCV,2019,W,FNH,326,,001,Food Science Laboratory II,Angela Mercy Rutakomozibwa;Angela Rutakomozibwa;David Mahoney;Ka Yan Lennie Cheung;Patricia Hingston,24,83.333333333,4.95779287,90.0,68.0,0,0,0,0,0,1,0,3,10,8,2,,,
UBCV,2019,W,LLED,200,,VE1,Introduction to Writing in Academic and Professional Registers,Angela Mercy Rutakomozibwa;Angela Rutakomozibwa;Fatimah Mahmood;Sandra Zappa,17,78.294117647,6.151876806,86.0,60.0,0,0,0,1,0,0,4,3,7,2,0,,,
UBCV,2019,W,LLED,201,,VE1,Critical Reading and Writing in Academic and Professional Registers,Angela Mercy Rutakomozibwa;Angela Rutakomozibwa;Fatimah Mahmood;Sandra Zappa,15,72.666666667,12.326896647,86.0,34.0,1,0,0,0,1,3,3,3,2,2,0,,,
UBCV,2019,W,LLED,201,,VE2,Critical Reading and Writing in Academic and Professional Registers,Angela Mercy Rutakomozibwa;Angela Rutakomozibwa;Fatimah Mahmood;Sandra Zappa,18,77.5,8.031189202,90.0,59.0,0,0,1,1,0,1,4,4,4,2,1,,,
