Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCO,2015,S,CRWR,150,,001,Introduction to Writing Poetry and Non-Fiction,Laisha Rosnau,14,83.857142857,4.312007258,88.0,70.0,0,0,0,0,0,,,,6,7,0,,,
UBCO,2015,W,CRWR,150,,001,Introduction to Writing Poetry and Non-Fiction,Douglas Gough;Laisha Rosnau,41,77.463414634,14.165270137,89.0,18.0,2,,,,,,,7,16,9,0,,,
UBCO,2015,W,CRWR,217,,001,Intermediate Workshop in Creative Writing: Fiction,Karen Meyer;Laisha Rosnau,24,78.375,5.976857543,89.0,66.0,0,0,0,0,,,,9,5,5,0,,,
UBCO,2015,W,CRWR,382,E,001,Topics in Creative Writing,Anne Fleming;Laisha Rosnau,12,76.666666667,24.473857419,89.0,0.0,,,,,,,,,,5,0,,,
UBCO,2016,W,CRWR,150,,002,Introduction to Writing Poetry and Non-Fiction,Cara Fionn Agnes Johnston;Cara Fionn Johnston;Laisha Rosnau,44,75.13636364,10.80178906,88.0,20.0,1,1,1,0,1,1,11,16,8,4,0,,,
UBCO,2017,W,CRWR,160,,101,Introduction to Writing Fiction and Drama,Erin Scott;Laisha Rosnau,44,72.636363636,21.634480349,92.0,0.0,5,1,0,1,0,2,3,8,18,4,2,,,
UBCO,2017,W,CRWR,471,,001,Writing of the Novel,Laisha Rosnau,10,84.9,4.53259798,92.0,77.0,0,0,0,0,0,0,0,2,2,5,1,,,
UBCO,2018,S,CRWR,160,,001,Introduction to Writing Fiction and Drama,Laisha Rosnau,14,84.071428571,4.6486439,92.0,75.0,0,0,0,0,0,0,1,1,4,6,2,,,
UBCO,2018,W,CRWR,150,,001,Introduction to Writing Poetry and Non-Fiction,Laisha Rosnau;Victoria Alvarez,30,79.6,7.412012617,89.0,55.0,0,0,1,0,1,2,3,4,13,6,0,,,
UBCO,2018,W,CRWR,150,,002,Introduction to Writing Poetry and Non-Fiction,Laisha Rosnau;Yining Ooi,35,78.085714286,20.597503316,92.0,0.0,2,0,0,1,1,2,0,1,13,13,2,,,
UBCO,2018,W,CRWR,380,,001,Writing of the Short Story,Laisha Rosnau,14,80.857142857,8.891284781,93.0,67.0,0,0,0,0,1,2,2,0,4,2,3,,,
UBCO,2021,W,CRWR,216,,001,Intermediate Workshop in Creative Writing: Poetry,Laisha Rosnau,14,84.857142857,6.359210677,90.0,65.0,0,0,0,0,1,0,0,0,4,7,2,,,
UBCO,2021,W,CRWR,216,,001,Intermediate Workshop in Creative Writing: Poetry,Laisha Rosnau,14,84.9,,90.0,65.0,,,,,,,,,,7,,87.0,88.0,83.3
