Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2019,W,MATH,102,,107,Differential Calculus with Applications to Life Sciences,Alejandra Herrera Reyes;Ananya Saraph;Elyse Yeager;Hye Won Yang;Kateryna Melnykova;Keegan Boyle,66,56.287878788,18.010907081,95.0,9.0,21,13,5,0,3,9,6,1,4,3,1,,,
UBCV,2019,W,MATH,103,,206,Integral Calculus with Applications to Life Sciences,Ahmet Alperen Bulut;Christoph Hauert;Clinton Durney;Keegan Boyle;Michael Walter Doebeli;Rebeca Cardim Falcao,86,70.337209302,11.539813909,95.0,42.0,2,2,13,13,7,9,11,7,11,7,4,,,
UBCV,2020,S,MATH,220,,951,Mathematical Proof,Itay Londner;Jiahao Gong;Jingyi Chen;Keegan Boyle;Nina Morishige,59,67.355932203,14.619027176,95.0,33.0,6,5,6,7,8,4,6,3,5,5,4,,,
UBCV,2020,W,MATH,220,,110,Mathematical Proof,Benjamin Friedman;Benjamin Garbuz;Dac Nham Tam Nguyen;Dac-Nhan-Tam Nguyen;Hannah Kohut;Jacob Stockton;Keegan Boyle;Nina Morishige;Noe Ducharme;Reza Sadoughianzadeh;Seckin Demirbas;Simone Maletto;Sina Saleh;Thomas Williams,42,67.80952381,15.867189794,91.0,24.0,4,5,4,2,4,3,2,7,5,2,4,,,
UBCV,2021,S,MATH,220,,951,Mathematical Proof,Caleb Marshall;Dragos Ghioca;Keegan Boyle,71,71.788732394,16.087186998,100.0,25.0,4,6,7,2,9,6,7,6,7,9,8,,,
UBCV,2021,W,MATH,105,,201,Integral Calculus with Applications to Commerce and Social Sciences,Alexa (Haoting) Yu;Daniel Shirvani;Delphin Senizergues;Duncan Macintyre;Ella Chan;Elyse Yeager;Jacob Stockton;Junxuan Li;Karan Partap Bains;Katharine Faulkner;Keegan Boyle;Matthew Coles;Max Gheorghiu;Pamela Shah;Pardis Semnani;Prajeet Bajpai;Roomina Zendehboodi;Ruo Ning Qiu;Thomas Rued;Thomas Williams;Tiange Liu;Tuoxin Li;Yulong Peng;Yuntao Wu,1006,68.880715706,17.068946692,100.0,0.0,168,43,32,50,68,112,119,119,132,83,80,,,
UBCV,2021,W,MATH,190,,101,Calculus Survey,Alexa (Haoting) Yu;Andrew Rechnitzer;Benjamin Garbuz;Hannah Alpert;Hannah Kohut;Katja Nell;Keegan Boyle;Prajeet Bajpai,67,65.014925373,19.862781197,99.0,8.0,9,7,4,6,5,9,3,6,9,6,3,,,
UBCV,2021,W,MATH,256,,203,Differential Equations,Andres Ross Bernot;Emad Chaparian;Eric Cytrynbaum;Fatemeh Saghafifar;Jiahao Gong;Keegan Boyle;Matthew Scott;Tuoxin Li,102,66.843137255,13.228191541,90.0,32.0,8,12,12,9,4,16,8,16,10,5,2,,,
UBCV,2021,W,MATH,105,,201,Integral Calculus with Applications to Commerce and Social Sciences,Keegan Boyle;Matthew Coles;Delphin Senizergues;Thomas Williams;Elyse Yeager,1022,69.7,,100.0,0.0,149,36,33,54,76,122,126,126,136,83,81,73.0,81.0,63.0
UBCV,2021,W,MATH,190,,101,Calculus Survey,Keegan Boyle;Andrew Rechnitzer,66,65.5,,99.0,8.0,8,7,,6,,9,,6,9,6,,68.0,80.0,57.0
UBCV,2021,W,MATH,256,,203,Differential Equations,Keegan Boyle;Eric Cytrynbaum,102,67.5,,90.0,32.0,,13,12,10,,16,9,16,10,,,68.0,77.8,58.0
UBCV,2022,S,MATH,220,,951,Mathematical Proof,Keegan Boyle;Rachel Ollivier,68,66.1,,100.0,0.0,11,5,3,6,8,7,6,5,7,1,9,68.0,79.3,58.0
UBCV,2023,W,MATH,101,,2A1,Integral Calculus with Applications,Keegan Boyle;Wenzhao Chen;Matthieu Heitz;Pablo Shmerkin;Chengyu Wu,317,66.7,,99.0,0.0,38,29,27,18,37,31,28,19,43,27,16,68.0,80.0,56.0
UBCV,2023,W,MATH,101,,2A3,Integral Calculus with Applications,Keegan Boyle;Wenzhao Chen;Matthieu Heitz;Pablo Shmerkin;Chengyu Wu,423,67.0,,98.0,16.0,41,36,42,39,49,45,47,33,42,24,21,68.0,77.0,58.0
UBCV,2023,W,MATH,101,,2A4,Integral Calculus with Applications,Keegan Boyle;Matthieu Heitz;Hossein Rahmani;Nahid Walji,302,63.8,,100.0,7.0,51,32,28,28,22,22,25,18,31,21,17,65.0,78.0,51.5
UBCV,2023,W,MATH,220,,101,Mathematical Proof,Keegan Boyle;Nahid Walji,76,66.6,,97.0,9.0,11,7,7,7,8,6,4,4,8,4,9,65.0,80.0,56.0
UBCV,2023,W,MATH,220,,107,Mathematical Proof,Keegan Boyle;Nahid Walji,79,60.9,,97.0,23.0,16,10,11,10,6,3,7,4,5,1,4,61.0,72.0,51.0
