Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2019,W,PSYC,305,A,001,Personality Psychology,David Brian King;David King;Jessica Wallace;Mohit Bassi;Tea Graf,221,72.058823529,15.103015246,100.0,13.0,5,23,13,19,19,32,16,8,37,22,27
UBCV,2019,W,PSYC,336,,101,The Psychology of Language I,Adriel Orena;Mohit Bassi,89,77.303370787,8.65028178,91.0,55.0,0,0,3,2,6,12,16,7,20,17,6
UBCV,2020,W,PSYC,300,A,002,Abnormal Psychology,Kristen Hudec;Mohit Bassi,138,81.710144928,6.578224306,94.0,60.0,0,0,0,3,2,2,11,26,41,32,21
UBCV,2020,W,PSYC,307,,005,Cultural Psychology,Ava Outadi;Davin Kim;Matthew Billet;Mohit Bassi;Steven Heine,129,79.503875969,13.031886394,100.0,15.0,2,2,2,8,4,11,14,17,11,23,35
UBCV,2020,W,PSYC,307,,006,Cultural Psychology,Ava Outadi;Davin Kim;Matthew Billet;Mohit Bassi;Steven Heine,126,80.682539683,14.459682317,100.0,0.0,2,1,4,5,6,6,16,8,20,13,45
