Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2016,W,MECH,260,,102,Introduction to Mechanics of Materials,Clarence Wilfred De Silva;Hani Balkhair;Teng Li,117,65.68376068,14.18452871,95.0,33.0,11,19,14,10,13,13,9,2,11,7,8
