Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCO,2022,W,CRWR,473,,001,Writing and Community Learning,Chantal Bilodeau,8,92.8,100.0,69.0,0,0,0,0,0,1,0,0,0,1,6,98.0,100.0,90.3
UBCO,2022,W,THTR,204,,001,Creative Communication and Engagement,Chantal Bilodeau,17,87.6,100.0,0.0,1,0,0,0,0,1,0,0,1,2,12,95.0,99.0,88.0
