Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2017,W,COMM,320,,DD3,Financial Accounting,Josiah Siemens;Mark Bickford;Mathilde Ho;Scott Sinclair;Steven Trinh,28,72.607142857,15.095594858,94.0,27.0,2,2,0,3,0,5,2,4,5,3,2
UBCV,2017,W,COMM,320,,DD4,Financial Accounting,Josiah Siemens;Mark Bickford;Mathilde Ho;Scott Sinclair;Steven Trinh,60,70.583333333,15.291840814,95.0,10.0,5,1,1,6,4,12,7,9,7,4,4
