Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2017,W,FIST,230,,001,Introduction to Asian Cinema,Chelsea Birks;Chelsea Victoria Goodey Birks;Robyn Citizen,40,75.125,8.970571545,88.0,44.0,1,0,1,1,5,4,4,8,11,5,0,,,
UBCV,2017,W,FIST,338,,001,Asian and Australasian Cinema,Chelsea Birks;Chelsea Victoria Goodey Birks,17,72.705882353,19.76665344,86.0,0.0,1,0,0,1,0,2,3,2,6,2,0,,,
UBCV,2018,W,FIST,210,,001,Early Cinema,Chelsea Birks;Chelsea Victoria Goodey Birks,34,70.147058824,16.33574321,87.0,0.0,3,0,1,3,2,9,3,4,3,6,0,,,
UBCV,2018,W,FIST,210,,002,Early Cinema,Brian Mcilroy;Chelsea Birks;Chelsea Victoria Goodey Birks;Kimberley Dawn Monteyne;Kimberley Monteyne,26,73.0,12.086355944,90.0,47.0,1,1,3,1,2,2,2,4,6,3,1,,,
UBCV,2018,W,FIST,336,,001,Seminar in European Cinema,Chelsea Birks;Chelsea Victoria Goodey Birks;Christine Evans,14,79.714285714,6.521309111,88.0,68.0,0,0,0,0,0,2,2,1,6,3,0,,,
UBCV,2018,W,FIST,338,,001,Asian and Australasian Cinema,Chelsea Birks;Chelsea Victoria Goodey Birks;Kimberley Dawn Monteyne,16,76.8125,4.650716791,85.0,69.0,0,0,0,0,0,2,5,3,5,1,0,,,
UBCV,2019,W,FIST,220,,002,Hollywood Cinema 1930-1960,Chelsea Birks;Chelsea Victoria Goodey Birks;Gabrielle Berry;Lisa Coulthard;Marcus Prasad,73,80.328767123,9.492767414,96.0,56.0,0,0,2,1,4,7,8,8,15,14,14,,,
UBCV,2019,W,FIST,332,A,001,Studies in Genre or Period,Chelsea Birks;Chelsea Victoria Goodey Birks,24,81.333333333,3.357880629,85.0,71.0,0,0,0,0,0,1,1,2,17,3,0,,,
UBCV,2019,W,FIST,336,A,001,Seminar in European Cinema,Chelsea Birks;Chelsea Victoria Goodey Birks,15,77.466666667,12.642709173,89.0,36.0,1,0,0,0,0,1,1,5,4,3,0,,,
UBCV,2019,W,FIST,430,A,001,Studies in Auteurism,Chelsea Birks;Chelsea Victoria Goodey Birks;Christine Evans,21,83.19047619,5.316192694,91.0,68.0,0,0,0,0,0,1,0,2,10,6,2,,,
UBCV,2020,W,FIST,334,,001,Seminar in Documentary,Chelsea Birks;Chelsea Victoria Goodey Birks;Robyn Citizen;Sarah Shamash,23,79.47826087,8.553944147,91.0,55.0,0,0,1,0,1,2,2,5,4,5,3,,,
UBCV,2021,W,FIST,334,,001,Seminar in Documentary,Chelsea Birks;Chelsea Victoria Goodey Birks,19,78.684210526,9.285907073,91.0,53.0,0,1,0,1,0,0,2,6,5,2,2,,,
UBCV,2021,W,FIST,334,,001,Seminar in Documentary,Chelsea Birks,19,78.7,,91.0,53.0,,,,,,,,6,,,,79.0,83.5,76.5
UBCV,2022,W,FIST,334,,001,Seminar in Documentary,Chelsea Birks,22,77.9,,88.0,55.0,0,0,1,0,1,0,3,4,12,1,0,80.0,81.0,76.3
UBCV,2023,W,CINE,334,,001,Seminar in Documentary,Chelsea Birks,21,77.3,,91.0,62.0,0,0,0,1,0,5,3,4,3,4,1,78.0,84.0,71.0
