Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2021,W,LARC,504,,005,Landscape Architecture Design Studio IV,Justin-Benjamin Taylor;Lys-Divine Ndemeye;Sierra Tasi Baker,8,91.625,6.501373481,98.0,82.0,0,0,0,0,0,0,0,0,2,1,5,,,
UBCV,2021,W,LARC,504,,005,Landscape Architecture Design Studio IV,Lys-Divine Ndemeye;Sierra Tasi Baker;Justin-Benjamin Taylor,8,91.6,,98.0,82.0,,,,,,,,,,,,93.0,97.3,87.0
