Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCO,2014,W,MATH,100,,002,Differential Calculus with Applications to Physical Sciences and Engineering,Heinz Bauschke,234,67.86752137,20.11030667,100.0,0.0,29,23,19,20,12,19,15,23,18,24,32,,,
UBCO,2014,W,MATH,220,,001,Mathematical Proof,Heinz Bauschke,76,76.81578947,15.76554093,98.0,22.0,,,,,,,6,11,14,15,11,,,
UBCO,2015,W,MATH,220,,001,Mathematical Proof,Heinz Bauschke,69,81.0,13.948434447,100.0,25.0,,,,,,,6,8,11,14,19,,,
UBCO,2015,W,MATH,461,,001,Continuous Optimization,Heinz Bauschke,11,92.727272727,8.661303702,100.0,73.0,0,0,0,0,0,0,,,,,8,,,
UBCO,2015,W,MATH,563,,001,Convex Optimization and Non-smooth Analysis,Heinz Bauschke,5,93.8,5.848076607,98.0,84.0,0,0,0,0,0,0,0,0,,,,,,
UBCO,2016,W,MATH,220,,001,Mathematical Proof,Heinz Bauschke;Walaa Mohamed Moursi;Walaa Moursi,55,83.85454546,11.55889618,100.0,54.0,0,1,1,1,3,1,6,7,4,13,18,,,
UBCO,2016,W,MATH,461,,001,Continuous Optimization,Chayne C Planiden;Chayne Planiden;Heinz Bauschke,15,77.73333333,26.27183899,100.0,0.0,1,1,0,0,2,0,2,1,0,2,6,,,
UBCO,2016,W,MATH,563,,001,Convex Optimization and Non-smooth Analysis,Heinz Bauschke,6,93.5,5.128352562,100.0,86.0,0,0,0,0,0,0,0,0,0,1,5,,,
UBCO,2017,W,MATH,220,,001,Mathematical Proof,Heinz Bauschke;Nhut Bui,85,78.670588235,14.476078984,100.0,28.0,2,4,2,6,3,4,4,10,18,11,21,,,
UBCO,2017,W,MATH,461,,001,Continuous Optimization,Heinz Bauschke,9,86.222222222,10.292931771,100.0,65.0,0,0,0,0,1,0,0,0,2,2,4,,,
UBCO,2018,W,DATA,585,,101,Optimization,Dongying Wang;Heinz Bauschke,28,98.321428571,1.764958743,100.0,94.0,0,0,0,0,0,0,0,0,0,0,28,,,
UBCO,2018,W,MATH,220,,001,Mathematical Proof,Heinz Bauschke;Hui Ouyang,82,84.109756098,11.630107902,100.0,30.0,1,1,1,2,1,2,5,8,17,14,30,,,
UBCO,2018,W,MATH,461,,101,Continuous Optimization,Heinz Bauschke,6,89.0,8.831760866,100.0,76.0,0,0,0,0,0,0,0,1,1,0,4,,,
UBCO,2019,W,DATA,585,,101,Optimization,Dongying Wang;Heinz Bauschke,35,93.885714286,6.201382334,100.0,70.0,0,0,0,0,0,1,0,1,1,2,30,,,
UBCO,2019,W,MATH,220,,001,Mathematical Proof,Heinz Bauschke;Hui Ouyang,94,83.5,11.321071798,100.0,19.0,1,1,1,0,2,4,6,10,18,23,28,,,
UBCO,2019,W,MATH,461,,101,Continuous Optimization,Heinz Bauschke,12,89.166666667,9.408249121,100.0,76.0,0,0,0,0,0,0,0,4,0,0,8,,,
UBCO,2019,W,MATH,563,,101,Convex Optimization and Non-smooth Analysis,Heinz Bauschke,13,93.769230769,3.11324713,99.0,89.0,0,0,0,0,0,0,0,0,0,2,11,,,
UBCO,2020,W,DATA,585,,101,Optimization,Dongying Wang;Heinz Bauschke,31,94.129032258,8.015576234,100.0,66.0,0,0,0,0,1,0,1,0,0,3,26,,,
UBCO,2020,W,MATH,220,,001,Mathematical Proof,Heinz Bauschke;Hui Ouyang,62,85.596774194,9.367645185,98.0,60.0,0,0,0,2,2,3,4,3,8,13,27,,,
UBCO,2021,W,DATA,585,,101,Optimization,Heinz Bauschke;Shambhavi Singh,30,98.0,5.63853735,100.0,69.0,0,0,0,0,0,1,0,0,0,0,29,,,
UBCO,2021,W,MATH,220,,001,Mathematical Proof,Heinz Bauschke;Shambhavi Singh,70,81.442857143,10.605762331,96.0,55.0,0,0,3,2,3,4,6,9,12,12,19,,,
UBCO,2021,W,MATH,461,,101,Continuous Optimization,Heinz Bauschke;Ziyuan Wang,16,81.1875,10.284089653,100.0,50.0,0,1,0,0,0,0,0,5,6,2,2,,,
UBCO,2021,W,MATH,563,,101,Convex Optimization and Non-smooth Analysis,Heinz Bauschke,12,87.25,5.894913061,95.0,76.0,0,0,0,0,0,0,0,2,0,5,5,,,
UBCO,2021,W,DATA,585,,101,Optimization,Heinz Bauschke,30,98.0,,100.0,69.0,,,,,,,,,,,29,99.0,100.0,98.0
UBCO,2021,W,MATH,220,,001,Mathematical Proof,Heinz Bauschke,70,81.4,,96.0,55.0,,,,,,,6,9,12,12,19,83.0,90.8,75.3
UBCO,2021,W,MATH,461,,101,Continuous Optimization,Heinz Bauschke,16,81.2,,100.0,50.0,,,,,,,,,6,,,82.5,85.0,78.0
UBCO,2021,W,MATH,563,,101,Convex Optimization and Non-smooth Analysis,Heinz Bauschke,12,87.3,,95.0,76.0,,,,,,,,,,,,88.0,90.8,85.0
UBCO,2022,W,DATA,585,,101,Optimization,Heinz Bauschke,30,96.9,,100.0,92.0,0,0,0,0,0,0,0,0,0,0,30,97.0,98.0,96.0
UBCO,2022,W,MATH,220,,001,Mathematical Proof,Heinz Bauschke,71,78.8,,97.0,38.0,1,1,1,1,10,5,4,9,16,10,13,81.0,86.5,70.5
UBCO,2022,W,MATH,461,,101,Continuous Optimization,Heinz Bauschke,6,95.3,,99.0,92.0,0,0,0,0,0,0,0,0,0,0,6,95.5,98.0,92.3
UBCO,2022,W,MATH,563,,101,Convex Optimization and Non-smooth Analysis,Heinz Bauschke,10,92.6,,99.0,86.0,0,0,0,0,0,0,0,0,0,2,8,92.0,94.8,91.0
UBCO,2023,W,MATH,220,,001,Mathematical Proof,Heinz Bauschke,87,82.4,,100.0,27.0,1,1,1,1,2,4,6,9,17,12,25,84.0,91.0,76.5
UBCO,2023,W,MATH,563,,101,Convex Optimization and Non-smooth Analysis,Heinz Bauschke,9,91.4,,97.0,87.0,0,0,0,0,0,0,0,0,0,4,5,92.0,95.0,88.0
UBCO,2023,W,MATH,565,,101,Splitting Algorithms and Modern Operator Theory,Heinz Bauschke,10,94.3,,98.0,90.0,0,0,0,0,0,0,0,0,0,0,9,94.0,96.0,94.0
