Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2018,W,MECH,325,,101,Mechanical Design I,Faezeh Samanipour;Hamed Pouriayevali;Hamideh Torabigoudarzi;Hatef Rahmani;Jon Mikkelsen;Mahsa Khalili;Mohammad Mohammadzadeh Keleshteri;Mohammad Sadegh Mazloomi;Mohammadjavad Shariatzadeh;Poorya Kooche Baghy;Ritukesh Bharali;Sakshi Jain;Vahid Nasir,95,77.126315789,7.956319722,92.0,45.0,2,0,1,1,6,5,20,16,32,6,6
UBCV,2018,W,MECH,325,,102,Mechanical Design I,Faezeh Samanipour;Hamed Pouriayevali;Hamideh Torabigoudarzi;Hatef Rahmani;Jon Mikkelsen;Mahsa Khalili;Mohammad Mohammadzadeh Keleshteri;Mohammad Sadegh Mazloomi;Mohammadjavad Shariatzadeh;Poorya Kooche Baghy;Ritukesh Bharali;Sakshi Jain;Vahid Nasir,119,77.134453782,6.934224102,92.0,48.0,1,0,0,1,7,17,18,27,33,6,9
UBCV,2018,W,MECH,392,,101,Manufacturing Processes,Farrokh Sassani;Poorya Kooche Baghy;Serban Cojocaru,119,77.546218487,9.218393458,97.0,51.0,0,1,2,6,11,10,14,22,23,21,9
UBCV,2018,W,WOOD,244,,001,Quantitative Methods in the Wood Industry,Poorya Kooche Baghy;Shenghao Xie;Stavros Avramidis,12,81.083333333,9.709024231,95.0,65.0,0,0,0,0,1,2,0,2,2,1,4
UBCV,2019,S,BIOL,111,,921,Introduction to Modern Biology,Caitlin Donnelly;Poorya Kooche Baghy,65,76.584615385,9.929269088,97.0,51.0,0,1,1,4,7,8,8,11,12,6,7
UBCV,2019,W,BIOL,140,,101,Laboratory Investigations in Life Science,Bernardita Germano;Chin Sun;Jawad Sakarchi;Lynn Norman;Mariella Becu;Marieta Marin Bruzos;Megan Szojka;Natalie Westwood;Natasha Klasios;Parvin Yenki;Poorya Kooche Baghy;Rhea Storlund;Shania Lobo;Vincent Billy,527,76.94686907,7.463283044,93.0,44.0,1,5,5,14,33,47,99,77,174,62,10
UBCV,2019,W,BIOL,140,,201,Laboratory Investigations in Life Science,Asfar Khan;Bernardita Germano;Chin Sun;Gauthier Monnet;Kiran Marathe;Kwaghdoo Sussan Agber;Lynn Norman;Marieta Marin Bruzos;Nathaniel Klimpert;Parvin Yenki;Poorya Kooche Baghy;Shania Lobo;Shuang Liu;Skye Butterson;Thomas Smith;Tolulope Afolabi;Varoon Pornsinsiriruk,672,78.197916667,8.341864424,98.0,17.0,3,5,9,13,32,47,107,108,210,98,40
UBCV,2019,W,MECH,325,,101,Machine Design,Alireza Sarraf Shirazi;Amir Chizfahm;Asgari Hanie;Faegheh Farbod;Faezeh Samanipour;Hanie Asgari;Hatef Rahmani;Jon Mikkelsen;Mohammad Mohammadzadeh Keleshteri;Mohammad Reza Talebi Bidhendi;Poorya Kooche Baghy;Rahmi Can Ugras;Rahmi Ugras;Vahid Nasir,100,78.77,7.447940533,95.0,47.0,1,0,1,3,3,3,14,17,38,14,6
UBCV,2019,W,MECH,325,,102,Machine Design,Alireza Sarraf Shirazi;Amir Chizfahm;Asgari Hanie;Faegheh Farbod;Faezeh Samanipour;Hanie Asgari;Hatef Rahmani;Jon Mikkelsen;Mohammad Mohammadzadeh Keleshteri;Mohammad Reza Talebi Bidhendi;Poorya Kooche Baghy;Rahmi Can Ugras;Rahmi Ugras;Vahid Nasir,117,77.341880342,8.395567789,92.0,46.0,3,0,1,1,3,18,15,18,34,16,8
UBCV,2019,W,MECH,392,,101,Manufacturing Processes,Ahmad Mohammadpanah Foroutaghe;Poorya Kooche Baghy;Serban Cojocaru,114,79.780701754,7.796934696,93.0,51.0,0,1,0,4,3,7,16,17,32,26,8
