Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCO,2023,W,APSC,169,,001,Fundamentals of Sustainable Engineering Design,Wouter Gideon Bam,15,77.1,89.0,65.0,0,0,0,0,1,1,4,4,3,2,0,77.0,80.0,73.0
UBCO,2023,W,MANF,450,,001,Life Cycle Analysis and Sustainability,Wouter Gideon Bam,24,76.67,95.0,54.0,0,1,1,2,1,2,3,3,4,5,2,79.0,85.25,69.5
