Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2021,W,PATH,375,,001,Introduction to Human Pathology,Amanda Bradley;Ananta Gurung;Jennifer Xenakis;Jenny Tai;Juliana Li;Ka On Tai;Krista Marcon;Patrick Wong,89,84.606741573,11.330387518,100.0,45.0,1,1,2,0,5,2,5,8,14,13,38
