Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2015,W,BABS,550,,MM1,Application of Statistics in Management,Jonathan Berkowitz;Sunny Wong,46,80.847826087,8.45108117,94.0,60.0,0,0,0,,,6,,8,12,9,7
UBCV,2016,W,BABS,550,,MM1,Application of Statistics in Management,Jonathan Berkowitz;Sunny Wong,55,78.61818182,10.26228425,98.0,47.0,2,0,0,1,2,7,9,7,14,4,9
