Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2019,W,SCIE,1,,001,Science One,Arthur Charbonneau;Brianna Dungate;Christopher Addison;Costanza Piccolo;James Berger;Joern Bannies;John Sherman;Kira Nicole Tosefsky;Leyi Yin;Nicole Removski;Nolan Bett;Pamela Kalas;Robert Beda;Robert Raussendorf;Ryohei Kang Weil;Stephen James Gustafson,76,85.697368421,6.817662819,97.0,69.0,0,0,0,0,0,2,3,9,16,19,27
UBCV,2020,W,PHYS,119,,L1F,Experimental Physics Lab,Abenezer Chane;Douglas Andrew Bonn;Hisham Al Hashmi;Jessica Mciver;Leyi Yin;Ryohei Kang Weil,54,86.0,11.48419751,97.0,34.0,2,0,0,0,0,0,0,5,10,15,22
UBCV,2020,W,PHYS,119,,L2E,Experimental Physics Lab,Caleb Sample;Carl Michal;Helena Winata;Joss Ives;Ryohei Kang Weil,38,88.815789474,5.981300876,99.0,71.0,0,0,0,0,0,1,1,1,4,9,22
UBCV,2020,W,SCIE,10,,001,Science One A,Arthur Charbonneau;Brianna Dungate;Christopher Addison;Christopher Waltham;Colin Macdonald;Costanza Piccolo;Hannah Illing;Haohua Li;Imogen Porter;James Berger;John Sherman;Justin Lawrence;Kira Nicole Tosefsky;Lei Yuan;Leyi Yin;Luke Mantle;Nicole Removski;Nicole Rzhemovskiy;Nolan Bett;Pamela Kalas;Pradumn Choudhary;Ryohei Kang Weil;Stephen James Gustafson,75,82.12,7.257726544,96.0,62.0,0,0,0,2,0,3,8,10,18,21,13
UBCV,2021,W,PHYS,119,,L1C,Experimental Physics Lab I,Joss Ives;Ryohei Kang Weil;Xicheng Liu,13,83.538461538,22.441090974,97.0,11.0,1,0,0,0,0,0,0,0,3,3,6
UBCV,2021,W,PHYS,129,,L0A,Experimental Physics Lab II,Connor Bevington;Conor Waterfield;Douglas Bryman;Gareth William Maddock Smith;Helena Marie Koniar;Lucas Polson;Mariposa Casida;Ryohei Kang Weil;Yunting Wang,9,82.222222222,11.691639938,90.0,52.0,0,1,0,0,0,0,0,0,2,5,1
UBCV,2021,W,PHYS,402,,201,Applications of Quantum Mechanics,Arnab Adhikary;Robert Raussendorf;Ryohei Kang Weil,42,74.571428571,19.235565202,100.0,9.0,2,3,3,1,3,2,6,2,6,5,9
UBCV,2021,W,SCIE,1,,001,Science One,Annie Geng;Annudesh Liyanage;Arthur Charbonneau;Boris Li;Brittany Carr;Christopher Addison;Christopher Waltham;Costanza Piccolo;David Anton;Hannah Illing;Imogen Porter;James Berger;John Sherman;Karen Smith;Lei Yuan;Luke Mantle;Pamela Bai;Pradumn Choudhary;Renee Jing;Romina Mahinpei;Ryohei Kang Weil;Si-Ah Choi;Solveig Van Wersch;Stephen James Gustafson,74,79.378378378,10.070576568,95.0,46.0,1,1,1,2,1,9,9,6,19,12,13
