Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2016,S,LATN,101,,951,First-Year Latin I,Arden Lorraine Williams;Arden Williams,36,75.75,21.37204449,99.0,11.0,5,0,3,0,1,3,3,2,4,3,12
UBCV,2016,W,CLST,110,,001,Golden Age of Athens,Arden L Williams;Arden Lorraine Williams;Arden Williams,65,71.83076923,11.12509723,88.0,7.0,2,0,2,3,5,15,14,13,7,4,0
UBCV,2016,W,CLST,111,,001,Late Republican and Early Imperial Rome,Arden L Williams;Arden Lorraine Williams;Arden Williams,48,73.79166667,9.717188836,87.0,42.0,2,0,2,3,1,5,14,7,9,5,0
UBCV,2016,W,CLST,311,,001,"Women in the Bronze Age, Classical Greek and Hellenistic Cultures",Arden L Williams;Arden Lorraine Williams;Arden Williams,45,75.31111111,9.951752295,86.0,22.0,1,0,0,0,2,9,9,11,8,5,0
UBCV,2016,W,GREK,102,,001,First-Year Ancient Greek II,Arden Lorraine Williams;Arden Williams,11,75.0,17.27425831,91.0,42.0,1,1,1,0,0,1,0,0,2,4,1
UBCV,2016,W,GREK,351,,001,Intermediate Ancient Greek: Prose,Arden Lorraine Williams;Arden Williams,7,80.71428571,6.99319397,89.0,73.0,0,0,0,0,0,0,3,0,1,3,0
UBCV,2016,W,LATN,102,,002,First-Year Latin II,Arden Lorraine Williams;Arden Williams,11,74.36363636,18.20589315,95.0,51.0,0,1,4,0,0,0,0,0,0,3,3
UBCV,2017,S,LATN,101,,951,First-Year Latin I,Arden Lorraine Williams;Arden Williams,29,76.137931034,19.441715345,100.0,3.0,1,2,1,2,2,1,1,5,3,5,6
UBCV,2017,W,CLST,110,,001,Golden Age of Athens,Arden Lorraine Williams;Arden Williams;Franco De Angelis,43,72.651162791,17.027825576,93.0,0.0,3,1,1,2,1,2,9,10,9,2,3
UBCV,2017,W,CLST,111,,001,Late Republican and Early Imperial Rome,Arden Lorraine Williams;Arden Williams;Cillian O'Hogan,63,75.73015873,9.938855567,91.0,30.0,1,2,1,3,2,1,14,17,13,8,1
UBCV,2018,S,LATN,101,,951,First-Year Latin I,Arden Lorraine Williams;Arden Williams,28,67.071428571,24.479664382,96.0,4.0,4,1,1,3,3,1,1,3,5,2,4
UBCV,2018,W,LATN,102,,002,First-Year Latin II,Arden Lorraine Williams;Arden Williams,8,70.625,22.715240321,95.0,27.0,1,0,2,0,0,0,0,1,2,0,2
UBCV,2018,W,LATN,350,,001,Latin Literature of the Classical Period (Prose),Andrea Lyn Rae;Arden Lorraine Williams;Arden Williams,10,85.7,7.601900347,95.0,71.0,0,0,0,0,0,1,0,1,2,3,3
UBCV,2019,S,LATN,101,,951,First-Year Latin I,Arden Lorraine Williams;Arden Williams,26,77.769230769,22.902065745,99.0,10.0,3,0,1,0,2,2,1,2,1,2,12
UBCV,2019,W,CLST,110,,001,Golden Age of Athens,Arden Lorraine Williams;Arden Williams;Franco De Angelis,18,74.388888889,20.399362415,90.0,0.0,1,0,1,0,0,2,3,1,5,3,2
UBCV,2019,W,LATN,101,,005,Beginning Latin I,Arden Lorraine Williams;Arden Williams;Siobhan Mcelduff,25,83.68,13.579150685,97.0,50.0,0,1,1,1,1,1,0,1,3,5,11
UBCV,2020,S,LATN,101,,951,Beginning Latin I,Arden Lorraine Williams;Arden Williams,27,84.740740741,14.373031886,100.0,55.0,0,0,3,2,0,0,1,0,2,4,15
UBCV,2020,S,LATN,102,,952,Beginning Latin II,Arden Lorraine Williams;Arden Williams,14,73.571428571,33.047085955,98.0,0.0,2,0,0,1,0,0,2,0,2,1,6
