Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2016,W,ECON,102,,003,Principles of Macroeconomics,David Alan Stewart Wavrock;David Wavrock;Joshua Zachariah;Ratna Shrestha,211,71.31279621,13.98593774,100.0,6.0,7,18,11,24,12,34,20,18,33,14,20
UBCV,2016,W,ECON,221,,003,Introduction to Strategic Thinking,David Alan Stewart Wavrock;David Wavrock;Juliana Kozak Rogo;Nicole Yaansah,83,70.90361446,11.66986369,97.0,34.0,2,5,2,11,7,13,13,8,15,5,2
