Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2014,W,EPSE,403,,63A,Education of Students with Developmental Disabilities in Inclusive Settings,Diana L Wilk;Diana Wilk,41,87.75609756,14.86906266,97.0,0.0,,,,,,,,,4,8,26
UBCV,2015,W,EPSE,403,,63A,Education of Students with Developmental Disabilities in Inclusive Settings,Diana L Wilk;Diana Wilk,39,85.384615385,21.139406187,97.0,0.0,,,,,,,,,,6,26
UBCV,2016,W,EPSE,403,,63A,Education of Students with Developmental Disabilities in Inclusive Settings,Diana L Wilk;Diana Wilk,40,93.65,5.166708023,100.0,72.0,0,0,0,0,0,0,1,0,2,2,35
UBCV,2017,W,EPSE,403,,63B,Education of Students with Developmental Disabilities in Inclusive Settings,Diana L Wilk;Diana Wilk,36,94.138888889,4.336903291,100.0,82.0,0,0,0,0,0,0,0,0,2,3,31
UBCV,2018,W,EPSE,403,,63B,Education of Students with Developmental Disabilities in Inclusive Settings,Diana L Wilk;Diana Wilk,35,91.285714286,6.577910577,100.0,74.0,0,0,0,0,0,0,1,2,1,7,24
UBCV,2019,W,EPSE,403,,63B,Education of Students with Developmental Disabilities in Inclusive Settings,Diana L Wilk;Diana Wilk,35,91.942857143,6.503134344,100.0,65.0,0,0,0,0,1,0,0,1,0,5,28
UBCV,2019,W,EPSE,403,,63F,Education of Students with Developmental Disabilities in Inclusive Settings,Diana Wilk;Vicki Rothstein,34,95.764705882,3.473351569,100.0,82.0,0,0,0,0,0,0,0,0,1,1,32
UBCV,2020,W,EPSE,403,,63B,Education of Students with Developmental Disabilities in Inclusive Settings,Diana Wilk;Lara El Khatib,26,97.653846154,1.573335506,100.0,94.0,0,0,0,0,0,0,0,0,0,0,26
UBCV,2020,W,EPSE,403,,63F,Education of Students with Developmental Disabilities in Inclusive Settings,Diana Wilk;Vicki Rothstein,23,90.695652174,5.049165391,98.0,80.0,0,0,0,0,0,0,0,0,3,7,13
