Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2022,S,CNPS,362,,923,Basic Interviewing Skills,Julia Iman O'Loughlin,15,88.0,96.0,80.0,0,0,0,0,0,0,0,0,4,5,6,89.0,91.5,84.0
UBCV,2023,S,CNPS,534,,921,Gender and Sex Role Issues in Counselling,Julia Iman O'Loughlin,11,91.45,98.0,83.0,0,0,0,0,0,0,0,0,1,3,7,91.0,95.0,88.0
