Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2022,W,HIST,403,C,101,Seminar in the History of International Relations,Eyyup Ozyuksel,14,77.9,100.0,40.0,1,0,2,0,1,1,2,0,0,2,5,80.0,93.8,66.3
UBCV,2023,W,HIST,354,,201,The Ottoman Empire,Eyyup Ozyuksel,15,81.7,100.0,50.0,0,1,0,0,0,4,0,0,3,1,6,80.0,92.5,70.0
