Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2014,W,SPAN,101,,106,Beginners' Spanish I,Enrique Manchon;Karen O'Regan,36,70.75,12.71528889,91.0,45.0,,,,,,,,5,9,,
UBCV,2014,W,SPAN,102,,204,Beginners' Spanish II,Enrique Manchon;Karen O'Regan,34,67.88235294,12.7677736,86.0,45.0,,6,,,,,,,8,,0
UBCV,2015,W,SPAN,101,,104,Beginners' Spanish I,Enrique Manchon;Karen O'Regan,31,77.0,11.21903145,94.0,52.0,0,,,,,,,,6,,5
UBCV,2015,W,SPAN,102,,205,Beginners' Spanish II,Enrique Manchon;Karen O'Regan,31,65.709677419,18.556568556,95.0,8.0,,,,6,,,,,,,
UBCV,2016,W,SPAN,102,,210,Beginners' Spanish II,Enrique Manchon;Karen O'Regan,36,70.77777778,12.86659265,92.0,41.0,2,4,2,1,4,2,6,5,6,3,1
UBCV,2018,W,SPAN,280,,201,Revolution! (in English),Brianne Orr-Alvarez;Karen O'Regan,67,77.268656716,9.682195609,90.0,40.0,3,0,0,2,1,1,12,16,20,11,1
UBCV,2019,W,SPAN,280,,201,Revolution! (in English),Brianne Orr-Alvarez;Karen O'Regan,64,78.40625,13.079389761,93.0,0.0,2,0,0,2,0,3,6,14,21,13,3
