Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2017,W,ASIA,411,,001,Chinese Political Thought and Institutions,Cole Dickson;Josephine Chiu-Duke,59,69.355932203,14.600144912,92.0,22.0,2,6,4,10,5,4,5,5,7,6,5
UBCV,2017,W,ASIA,456,,001,History and Culture of Taiwan,Cole Dickson;Josephine Chiu-Duke,64,74.59375,10.932286172,94.0,46.0,1,3,2,5,4,6,9,8,16,6,4
