Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2019,W,BIOL,335,,201,Molecular Genetics,Alberto Delaidelli;Craig M S Berezowsky;Donald Moerman;Gara Dexter;Jacob Munz;Jorge Vallejos;Liane Chen;Meng Li;Paul George Kapos;Paul Kapos;Wanwan Liang;Yasir Mohamud;Yuelin Zhang,130,75.707692308,10.263539859,98.0,34.0,2,1,6,6,9,19,15,16,31,21,4
UBCV,2019,W,BIOL,335,,202,Molecular Genetics,Alberto Delaidelli;Craig M S Berezowsky;Donald Moerman;Gara Dexter;Jacob Munz;Jorge Vallejos;Liane Chen;Meng Li;Paul George Kapos;Paul Kapos;Wanwan Liang;Yasir Mohamud;Yuelin Zhang,128,79.453125,9.30147679,95.0,36.0,1,2,1,2,6,7,16,21,32,24,16
UBCV,2019,W,MICB,301,,101,Microbial Ecophysiology,Gara Dexter;Lindsay Eltis;Stephan Koenig;Steven Hallam;William Mohn,118,77.084745763,9.218688072,94.0,47.0,1,3,3,3,8,7,16,19,35,17,6
UBCV,2020,W,BIOL,234,,201,Fundamentals of Genetics,Clark Mcmaster;Craig M S Berezowsky;Gara Dexter;Jessica Hancock;Kota Mizumoto;Nanbing Zhang;Solveig Van Wersch;Su Wang;Uriel Garcilazo Cruz;Versara Goberdhan,162,73.728395062,13.414104328,97.0,29.0,2,16,6,10,14,15,18,17,28,14,22
UBCV,2020,W,BIOL,234,,202,Fundamentals of Genetics,Clark Mcmaster;Craig M S Berezowsky;Gara Dexter;Jessica Hancock;Kota Mizumoto;Nanbing Zhang;Solveig Van Wersch;Su Wang;Uriel Garcilazo Cruz;Versara Goberdhan,180,72.288888889,13.361952526,98.0,25.0,4,16,11,10,18,19,18,22,30,14,18
UBCV,2020,W,MICB,301,,101,Microbial Ecophysiology,Avery Noonan;Cathy Yan;Gara Dexter;Lindsay Eltis;Pranav Sai Shankar Sampara;Ryan Karimi;Stephan Koenig;William Mohn;Yue Ming Kang,102,79.666666667,7.660278584,89.0,56.0,0,0,5,3,2,1,7,13,45,26,0
UBCV,2020,W,MICB,323,,201,Molecular Immunology and Virology Laboratory,Abhishek Bedi;Christine Wardell;Gara Dexter;Hassan Ali;Israel Matos;Jennifer Sibley;Kelli Verhagen;Marcia Graves;Virginie Jean Baptiste,71,86.394366197,8.764341509,95.0,21.0,1,0,0,0,0,0,1,1,12,32,24
UBCV,2021,W,MICB,301,,101,Microbial Ecophysiology,Gara Dexter;Lindsay Eltis;Spencer Cholak;William Mohn,121,75.297520661,14.586320434,96.0,14.0,7,2,6,2,7,7,14,18,29,20,9
UBCV,2021,W,MICB,401,,201,Environmental Microbiology Laboratory,Aditi Nagaraj Nallan;Ameena Hashimi;David Oliver;Evelyn Sun;Gara Dexter;Marcia Graves;Tracy Kion;Wade Bingle,50,94.52,2.443149523,99.0,90.0,0,0,0,0,0,0,0,0,0,0,50
UBCV,2021,W,MICB,421,,201,Experimental Microbiology,Aditi Nagaraj Nallan;Ameena Hashimi;David Oliver;Evelyn Sun;Gara Dexter;Marcia Graves;Tracy Kion,12,92.5,2.236067977,96.0,88.0,0,0,0,0,0,0,0,0,0,1,11
