Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCO,2022,W,APSC,176,,103,Engineering Communication,Nikita Dawe,28,67.0,90.0,45.0,2,4,1,2,6,3,5,0,2,2,1,67.0,73.3,59.5
UBCO,2022,W,APSC,176,,107,Engineering Communication,Nikita Dawe,30,71.0,90.0,44.0,3,1,2,2,1,3,4,3,10,0,1,75.0,80.0,63.5
UBCO,2022,W,APSC,201,,201,Technical Communication,Nikita Dawe,29,74.4,87.0,66.0,0,0,0,0,4,4,9,8,2,2,0,74.0,78.0,71.0
UBCO,2022,W,APSC,201,,207,Technical Communication,Nikita Dawe,35,75.5,83.0,67.0,0,0,0,0,1,6,10,10,8,0,0,76.0,79.0,73.0
UBCO,2022,W,APSC,201,,208,Technical Communication,Nikita Dawe,33,79.2,87.0,70.0,0,0,0,0,0,2,6,7,13,5,0,80.0,83.0,76.0
UBCO,2023,S,APSC,201,,001,Technical Communication,Nikita Dawe,22,71.7,93.0,0.0,2,0,0,0,0,2,7,5,4,0,2,75.0,79.5,72.0
UBCO,2023,W,APSC,169,,201,Fundamentals of Sustainable Engineering Design,Nikita Dawe;Sabine Weyand,217,75.3,100.0,22.0,6,5,4,17,16,29,22,26,43,31,16,76.0,84.0,69.0
UBCO,2023,W,APSC,169,,202,Fundamentals of Sustainable Engineering Design,Nikita Dawe;Sabine Weyand,220,70.3,95.0,0.0,12,8,7,18,23,43,34,26,25,11,10,71.0,78.0,65.0
UBCO,2023,W,ENGR,407,,001,Inclusive Design,Nikita Dawe;Sabine Weyand,37,81.7,92.0,64.0,0,0,0,0,2,2,2,7,8,11,5,83.0,87.0,78.0
