Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2021,W,COMM,479,,101,Advanced Topics on Corporate Finance,Damanveer Dhaliwal;Ronald Giammarino,28,80.25,4.631814299,90.0,74.0,0,0,0,0,0,0,5,7,12,1,3
