Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2014,W,FNH,250,,002,Nutrition Concepts and Controversies,Danielle Sanders;Gail Hammond;Stephanie Dang,71,73.02816901,9.293579705,89.0,43.0,,,,7,,11,13,12,11,7,0
