Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2020,W,PERS,104,,002,Persian Reading and Writing for Persian-Speaking Students,Fahimeh Zolfi-Sistani;Hessam Dehghani,14,83.0,25.258661881,99.0,0.0,1,0,0,0,0,0,1,0,3,1,8,,,
UBCV,2021,W,PERS,101,,002,Basic Persian II,Hessam Dehghani,10,87.9,7.29459465,99.0,78.0,0,0,0,0,0,0,0,2,1,3,4,,,
UBCV,2021,W,PERS,104,,003,Persian Reading and Writing for Persian-Speaking Students,Hessam Dehghani,22,90.045454545,8.220052559,99.0,70.0,0,0,0,0,0,1,1,0,4,2,14,,,
UBCV,2021,W,PERS,200,,002,Intermediate-Low Persian I,Hessam Dehghani;Xiaowen Xu,14,88.857142857,6.94879229,97.0,76.0,0,0,0,0,0,0,0,1,2,4,7,,,
UBCV,2021,W,PERS,400,,001,Persian Short Story for Native and Heritage Speakers,Hessam Dehghani,28,89.928571429,10.226793319,100.0,53.0,0,1,0,0,0,0,1,2,1,3,20,,,
UBCV,2021,W,PERS,401,,001,Contemporary Iranian Cinema for Advanced Speakers of Persian,Hessam Dehghani,27,91.444444444,9.061046524,100.0,65.0,0,0,0,0,1,0,1,1,2,3,19,,,
UBCV,2021,W,PERS,101,,002,Basic Persian II,Hessam Dehghani,10,87.9,,99.0,78.0,,,,,,,,,,,,87.5,93.8,83.0
UBCV,2021,W,PERS,104,,003,Persian Reading and Writing for Persian-Speaking Students,Hessam Dehghani,23,89.6,,99.0,70.0,,,,,,,,,,,14,92.0,96.5,84.0
UBCV,2021,W,PERS,200,,002,Intermediate-Low Persian I,Hessam Dehghani,14,88.9,,97.0,76.0,,,,,,,,,,,7,89.5,95.0,85.3
UBCV,2021,W,PERS,400,,001,Persian Short Story for Native and Heritage Speakers,Hessam Dehghani,28,89.9,,100.0,53.0,,,,,,,,,,,20,91.5,96.3,88.5
UBCV,2021,W,PERS,401,,001,Contemporary Iranian Cinema for Advanced Speakers of Persian,Hessam Dehghani,27,91.4,,100.0,65.0,,,,,,,,,,,19,94.0,98.5,87.5
UBCV,2022,W,PERS,100,,001,Basic Persian I,Hessam Dehghani,26,87.4,,99.0,26.0,2,0,0,0,0,1,1,0,3,2,17,94.0,97.0,84.3
UBCV,2022,W,PERS,101,,001,Basic Persian II,Hessam Dehghani,13,79.3,,95.0,51.0,0,1,0,1,0,1,1,2,2,1,4,82.0,90.0,73.0
UBCV,2022,W,PERS,104,,002,Persian Reading and Writing for Persian-Speaking Students,Hessam Dehghani,28,87.6,,96.0,73.0,0,0,0,0,0,0,1,3,4,7,13,88.5,93.3,83.0
UBCV,2022,W,PERS,200,,001,Intermediate-Low Persian I,Hessam Dehghani,16,88.2,,99.0,70.0,0,0,0,0,0,2,1,0,0,3,10,90.0,94.3,86.5
UBCV,2022,W,PERS,401,,002,Contemporary Iranian Cinema for Advanced Speakers of Persian,Hessam Dehghani,36,86.4,,100.0,58.0,0,0,1,0,0,2,1,4,5,9,14,88.0,94.0,80.8
UBCV,2023,S,PERS,400,,921,Persian Short Story for Native and Heritage Speakers,Hessam Dehghani,14,87.08,,97.0,72.0,0,0,0,0,0,0,1,1,3,2,6,88.0,92.0,83.0
UBCV,2023,W,PERS,100,,011,Basic Persian I,Hessam Dehghani,27,84.4,,99.0,0.0,1,0,0,1,1,2,0,2,1,1,18,92.0,95.0,79.0
UBCV,2023,W,PERS,104,,021,Persian Reading and Writing for Persian-Speaking Students,Hessam Dehghani,28,83.5,,99.0,66.0,0,0,0,0,2,4,2,2,4,3,10,84.0,93.5,72.5
UBCV,2023,W,PERS,200,,011,Intermediate-Low Persian I,Hessam Dehghani,19,89.3,,100.0,64.0,0,0,0,0,1,0,0,2,2,3,11,93.0,95.5,85.0
UBCV,2023,W,PERS,310,,021,Persian Media,Hessam Dehghani,29,87.0,,98.0,65.0,0,0,0,0,1,1,1,3,3,5,15,90.0,93.0,80.0
