Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2016,W,COMM,205,,101,Introduction to Management Information Systems,Hasan Cavusoglu;Jason Wahono;Jiya Dassan;Olga Alkina;Pei Yu Shyu;Stefanus Soegiarto;Stuart Wijaya;Yau Man Cheung,62,68.96774194,10.8340201,91.0,44.0,3,4,6,6,8,7,12,6,5,2,3
UBCV,2016,W,COMM,205,,102,Introduction to Management Information Systems,Hasan Cavusoglu;Jason Wahono;Jiya Dassan;Olga Alkina;Pei Yu Shyu;Stefanus Soegiarto;Stefanus Vicky Soegiarto;Stuart Wijaya;Yau Man Cheung,92,72.19565217,11.01072318,93.0,40.0,2,4,4,8,13,14,12,8,13,9,5
UBCV,2016,W,COMM,205,,103,Introduction to Management Information Systems,Hasan Cavusoglu;Jason Wahono;Jiya Dassan;Olga Alkina;Pei Yu Shyu;Stefanus Soegiarto;Stuart Joshua Wijaya;Stuart Wijaya;Yau Man Cheung,111,75.15315315,10.67894973,93.0,44.0,1,4,6,10,3,10,18,9,27,19,4
UBCV,2016,W,COMM,205,,104,Introduction to Management Information Systems,Hasan Cavusoglu;Jason Wahono;Jiya Dassan;Olga Alkina;Pei Yu Shyu;Stefanus Soegiarto;Stuart Wijaya;Yau Man Cheung,100,78.78,9.775851509,96.0,44.0,1,2,3,4,1,4,13,11,31,24,6
UBCV,2016,W,COMM,205,,201,Introduction to Management Information Systems,Adam Saunders;Angel Lam;Jason Wahono;Jiya Dassan;Olga Alkina;Pei Yu Shyu;Stefanus Soegiarto;Suet Ting Choi;Suet Ting Lydia Choi;Yau Man Cheung,81,78.13580247,8.783155877,94.0,43.0,1,0,1,1,4,8,10,19,17,14,6
UBCV,2016,W,COMM,205,,202,Introduction to Management Information Systems,Adam Saunders;Angel Lam;Jason Wahono;Jiya Dassan;Olga Alkina;Pei Yu Shyu;Stefanus Soegiarto;Suet Ting Choi;Suet Ting Lydia Choi;Yau Man Cheung,100,81.34,8.172657048,93.0,44.0,1,1,1,0,3,4,7,8,36,31,8
UBCV,2016,W,COMM,205,,203,Introduction to Management Information Systems,Adam Saunders;Angel Lam;Jason Wahono;Jiya Dassan;Olga Alkina;Pei Yu Shyu;Stefanus Soegiarto;Suet Ting Choi;Suet Ting Lydia Choi;Yau Man Cheung,104,77.26923077,8.125509118,92.0,46.0,1,0,2,5,4,10,14,19,30,17,2
UBCV,2016,W,COMM,205,,204,Introduction to Management Information Systems,Adam Saunders;Angel Lam;Jason Wahono;Jiya Dassan;Olga Alkina;Pei Yu Shyu;Stefanus Soegiarto;Suet Ting Choi;Suet Ting Lydia Choi;Yau Man Cheung,100,75.88,9.47434601,93.0,39.0,2,1,3,3,4,12,16,18,26,11,4
UBCV,2017,W,COMM,205,,101,Introduction to Management Information Systems,Hasan Cavusoglu;Jarod Sutherland;Jianxin Zhu;Jiya Dassan;Kristine Wong;Pei Yu Shyu;Xuan Hao Huang;Yau Man Cheung,118,74.63559322,9.030494638,95.0,53.0,0,1,5,2,16,21,23,16,16,10,8
UBCV,2017,W,COMM,205,,102,Introduction to Management Information Systems,Hasan Cavusoglu;Jarod Sutherland;Jianxin Zhu;Jiya Dassan;Kristine Wong;Pei Yu Shyu;Xuan Hao Huang;Yau Man Cheung,125,77.696,8.315574195,96.0,48.0,1,1,1,2,5,17,20,26,26,17,9
UBCV,2017,W,COMM,205,,103,Introduction to Management Information Systems,Hasan Cavusoglu;Jarod Sutherland;Jianxin Zhu;Jiya Dassan;Kristine Wong;Pei Yu Shyu;Xuan Hao Huang;Yau Man Cheung,120,77.9,8.981212884,96.0,48.0,2,1,1,3,7,12,17,16,33,21,7
UBCV,2018,W,COMM,205,,201,Introduction to Management Information Systems,Adam Saunders;Deborah Zhang;Gyumin Na;Harrison Lee;Jessica Tse;Jonathan Ho;Monica Isabelle Sy-Quia;Pei Yu Shyu;Rebecca Chen;Sarah Wang;Seif Ghazi;Yaning Fan;Yau Man Cheung;Yen Ching Tan;Yu Tian Qiu,102,75.049019608,13.629741396,94.0,1.0,4,3,4,4,7,12,10,13,21,15,9
UBCV,2018,W,COMM,205,,202,Introduction to Management Information Systems,Adam Saunders;Deborah Zhang;Gyumin Na;Harrison Lee;Jessica Tse;Jonathan Ho;Monica Isabelle Sy-Quia;Pei Yu Shyu;Rebecca Chen;Sarah Wang;Seif Ghazi;Yaning Fan;Yau Man Cheung;Yen Ching Tan;Yu Tian Qiu,115,79.591304348,8.432285129,93.0,45.0,1,1,1,2,4,7,12,20,30,28,9
UBCV,2018,W,COMM,205,,203,Introduction to Management Information Systems,Adam Saunders;Deborah Zhang;Gyumin Na;Harrison Lee;Jessica Tse;Jonathan Ho;Monica Isabelle Sy-Quia;Pei Yu Shyu;Rebecca Chen;Sarah Wang;Seif Ghazi;Yaning Fan;Yau Man Cheung;Yen Ching Tan;Yu Tian Qiu,118,80.677966102,8.626020421,96.0,54.0,0,1,2,3,4,5,15,8,36,29,15
UBCV,2018,W,COMM,205,,204,Introduction to Management Information Systems,Adam Saunders;Deborah Zhang;Gyumin Na;Harrison Lee;Jessica Tse;Jonathan Ho;Monica Isabelle Sy-Quia;Pei Yu Shyu;Rebecca Chen;Sarah Wang;Seif Ghazi;Yaning Fan;Yau Man Cheung;Yen Ching Tan;Yu Tian Qiu,117,83.264957265,8.446987999,98.0,57.0,0,0,1,1,7,4,8,9,30,27,30
