Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2019,W,CRWR,203,,002,Introduction to Writing for Children and Young Adults,Alison Acheson;Corey Liu;Fiona Marjory Joy Summers;Shristi Uprety,143,78.13986014,14.007845588,100.0,0.0,3,1,0,5,11,12,18,14,32,24,23
UBCV,2019,W,CRWR,312,,001,Interactive Storytelling,Fiona Marjory Joy Summers;Jennifer Moss;Tanvi Bhatia,100,75.6,9.354953314,90.0,29.0,1,1,4,3,7,11,18,15,27,11,2
UBCV,2020,W,CRWR,203,,002,Introduction to Writing for Children and Young Adults,Alison Acheson;Emma Leck;Fiona Marjory Joy Summers;Lorna Mcginnis,173,80.0,13.900393168,97.0,0.0,5,0,0,4,2,6,12,20,60,48,16
UBCV,2020,W,CRWR,307,,001,Intermediate Writing for the Stage and Radio,Fiona Marjory Joy Summers;Martin Kinch,46,76.934782609,12.999832775,90.0,10.0,1,0,0,4,2,3,7,7,7,13,2
UBCV,2021,W,CRWR,206,,001,Introduction to Writing for the Screen,Fiona Marjory Joy Summers;Leslie Palleson;Paul Van Dyck;Sara Graefe,154,79.75974026,10.50991141,91.0,30.0,4,1,2,5,2,4,9,22,54,41,10
