Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2015,W,CIVL,230,,101,Solid Mechanics I,Mina Shahbazi;Reza Vaziri;Salman Soleimani-Dashtaki;Sina Amini Niaki,179,76.536312849,13.140236254,100.0,0.0,2,6,11,6,16,13,19,22,35,18,31,,,
UBCV,2016,W,CIVL,230,,101,Solid Mechanics I,Hubert Courteau-Godmaire;Reza Vaziri;Salman Soleimani-Dashtaki;Sina Amini Niaki,178,81.28089888,10.9549553,100.0,40.0,2,0,3,6,6,16,22,15,31,33,44,,,
UBCV,2019,S,CIVL,235,,941,Plane Surveying,Salman Soleimani-Dashtaki;Yahya Nazhat,109,80.935779817,6.006593953,93.0,64.0,0,0,0,0,1,7,17,20,27,32,5,,,
UBCV,2020,W,CIVL,235,,941,Plane Surveying,John Ogundare;Salman Soleimani-Dashtaki,50,83.4,8.213975149,98.0,59.0,0,0,1,0,1,3,3,6,10,16,10,,,
UBCV,2021,S,CIVL,235,,941,Plane Surveying,John Ogundare;Mohammed Farooq;Preetish Kakoty;Salman Soleimani-Dashtaki,150,84.166666667,7.322317331,99.0,55.0,0,0,1,1,2,5,9,14,33,54,31,,,
UBCV,2021,W,CIVL,320,,101,Civil Engineering Materials,Salman Soleimani-Dashtaki,128,74.9,,92.0,37.0,,,,,11,19,27,27,26,7,,75.0,80.3,70.0
UBCV,2022,S,CIVL,235,,941,Plane Surveying,John Ogundare;Salman Soleimani-Dashtaki,160,84.0,,98.0,50.0,0,4,0,0,1,4,10,19,36,43,43,85.5,90.0,80.0
UBCV,2022,W,CIVL,320,,101,Civil Engineering Materials,Salman Soleimani-Dashtaki,143,79.3,,94.0,56.0,0,0,4,2,7,11,15,25,41,27,11,80.0,85.0,75.0
UBCV,2023,S,CIVL,235,,941,Plane Surveying,John Ogundare;Salman Soleimani-Dashtaki,131,84.56,,99.0,50.0,0,1,0,0,0,3,7,25,28,30,37,85.0,90.0,79.0
UBCV,2023,W,CIVL,320,,101,Civil Engineering Materials,Salman Soleimani-Dashtaki,129,75.0,,96.0,36.0,2,2,7,6,15,13,17,21,16,22,8,76.0,84.0,68.0
UBCV,2023,W,CIVL,529,,101,Condition Assessment and Rehabilitation of Civil Infrastructure,Nemkumar Banthia;Salman Soleimani-Dashtaki,16,86.3,,93.0,74.0,0,0,0,0,0,0,1,0,6,4,5,87.0,90.0,84.0
