Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2023,S,BIOL,336,,951,Fundamentals of Evolutionary Biology,Alana Schick,66,79.8,94.0,51.0,0,1,0,1,2,8,6,16,10,10,11,79.0,87.0,73.0
UBCV,2023,W,BIOL,336,,101,Fundamentals of Evolutionary Biology,Bridgette Clarkston;Alana Schick;Jeannette Whitton,181,79.5,95.0,55.0,0,0,2,4,7,6,30,34,49,37,10,80.0,85.0,75.0
UBCV,2023,W,BIOL,418,,101,Evolutionary Ecology,Farnaz Pournia;Alana Schick,26,76.6,95.0,38.0,1,1,3,1,0,0,2,4,5,7,2,81.0,86.5,72.3
