Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2018,W,SPAN,101,,103,Beginners' Spanish I,Enrique Manchon;Lorenia Salgado-Leos,34,78.588235294,11.888669541,94.0,52.0,0,2,2,1,1,2,4,3,6,7,6,,,
UBCV,2018,W,SPAN,102,,212,Beginners' Spanish II,Enrique Manchon;Lorenia Salgado-Leos,33,77.03030303,15.353104019,96.0,24.0,1,0,2,3,3,2,2,2,4,6,8,,,
UBCV,2019,W,SPAN,101,,107,Beginners' Spanish I,Brianne Orr-Alvarez;Lorenia Salgado-Leos,34,76.647058824,14.799431506,97.0,33.0,2,2,1,1,1,0,4,5,6,7,5,,,
UBCV,2019,W,SPAN,102,,204,Beginners' Spanish II,Brianne Orr-Alvarez;Lorenia Salgado-Leos,34,81.323529412,15.931140818,95.0,0.0,1,0,0,0,0,1,4,5,6,10,7,,,
UBCV,2020,W,SPAN,301,,101,Intermediate Spanish I,Lorenia Salgado-Leos;Maria Carbonetti,36,78.75,10.097736663,91.0,30.0,1,0,0,0,1,2,1,13,8,9,1,,,
UBCV,2020,W,SPAN,301,,102,Intermediate Spanish I,Anna Casas Aguilar;Lorenia Salgado-Leos;Maria Carbonetti,33,82.363636364,4.608539504,90.0,68.0,0,0,0,0,0,1,0,7,13,10,2,,,
UBCV,2020,W,SPAN,302,,201,Intermediate Spanish II,Iris Escuer Riera;Lorenia Salgado-Leos;Maria Carbonetti,22,78.181818182,8.027549965,87.0,50.0,0,1,0,0,0,1,4,5,5,6,0,,,
UBCV,2020,W,SPAN,302,,203,Intermediate Spanish II,Iris Escuer Riera;Lorenia Salgado-Leos;Maria Adelaida Escobar Trujillo;Maria Carbonetti,23,77.47826087,7.549049099,92.0,62.0,0,0,0,2,0,3,3,5,5,4,1,,,
UBCV,2021,W,LLED,200,,V89,Introduction to Writing in Academic and Professional Registers,Amber Shaw;Brett Todd;Lorenia Salgado-Leos;Maya Gal;Sandra Zappa,14,76.571428571,7.165239657,84.0,62.0,0,0,0,1,2,0,2,3,6,0,0,,,
UBCV,2021,W,LLED,200,,V91,Introduction to Writing in Academic and Professional Registers,Amber Shaw;Ismaeil Fazel;Lorenia Salgado-Leos;Sandra Zappa,9,69.666666667,9.219544457,83.0,57.0,0,0,2,1,1,0,2,2,1,0,0,,,
UBCV,2021,W,LLED,200,,V92,Introduction to Writing in Academic and Professional Registers,Brett Todd;Ismaeil Fazel;Lorenia Salgado-Leos;Sandra Zappa,16,75.8125,5.406400528,89.0,70.0,0,0,0,0,0,4,4,5,2,1,0,,,
UBCV,2021,W,LLED,200,,V96,Introduction to Writing in Academic and Professional Registers,Amber Shaw;Ismaeil Fazel;Lorenia Salgado-Leos;Sandra Zappa,9,75.777777778,7.742379766,85.0,60.0,0,0,0,1,0,1,3,1,2,1,0,,,
UBCV,2021,W,LLED,200,,V97,Introduction to Writing in Academic and Professional Registers,Brett Todd;Ismaeil Fazel;Lorenia Salgado-Leos;Sandra Zappa,13,74.153846154,6.02558647,87.0,63.0,0,0,0,1,0,4,3,3,1,1,0,,,
UBCV,2021,W,SPAN,207,,201,Conversational Spanish II,Fabricio Tocco;Iris Escuer Riera;Lorenia Salgado-Leos,21,82.19047619,8.059894836,93.0,58.0,0,0,1,0,0,0,1,5,6,4,4,,,
UBCV,2021,W,SPAN,301,,101,Intermediate Spanish I,Lorenia Salgado-Leos;Maria Carbonetti,24,79.458333333,4.293363601,90.0,73.0,0,0,0,0,0,0,5,7,9,2,1,,,
UBCV,2021,W,SPAN,301,,102,Intermediate Spanish I,Lorenia Salgado-Leos;Maria Carbonetti,30,79.633333333,6.172705959,93.0,63.0,0,0,0,1,0,2,3,6,13,3,2,,,
UBCV,2022,W,GRSJ,102,,201,Global Issues in Social Justice,Lorenia Salgado-Leos,70,85.7,,99.0,4.0,3,0,0,0,1,2,3,5,7,11,38,91.0,94.8,83.3
UBCV,2022,W,GRSJ,226,,201,Human Rights and Artistic Expression: Thinking Beyond the Legal,Lorenia Salgado-Leos,41,88.6,,100.0,60.0,0,0,0,2,1,1,1,2,4,4,26,93.0,96.0,84.0
