Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCO,2022,W,EDUC,160,,001,Mathematical Reasoning for Arts and Education,Leslie Shayer,31,91.5,98.0,82.0,0,0,0,0,0,0,0,0,2,8,21,92.0,94.5,89.0
UBCO,2022,W,EDUC,160,,101,Mathematical Reasoning for Arts and Education,Leslie Shayer,36,89.2,99.0,34.0,1,0,0,0,2,0,1,2,2,3,25,94.5,97.0,86.5
