Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2017,W,COMM,395,,112,Business Communications,Cameron Morrell;Katherine Skarsgard;Sassan Shokoohi,39,78.051282051,5.134756274,87.0,65.0,0,0,0,0,3,0,8,14,11,3,0
UBCV,2017,W,COMM,395,,208,Business Communications,Cameron Morrell;Katherine Skarsgard;Sassan Shokoohi,39,78.230769231,4.189344494,85.0,69.0,0,0,0,0,0,2,8,13,12,4,0
UBCV,2018,S,COMM,395,,971,Business Communications,Cameron Morrell;Katherine Skarsgard,39,76.41025641,6.495820311,85.0,50.0,0,1,0,1,1,2,6,17,10,1,0
UBCV,2019,S,COMM,395,,971,Business Communications,Cameron Morrell;Katherine Skarsgard,33,79.333333333,2.43241992,83.0,73.0,0,0,0,0,0,0,3,11,19,0,0
UBCV,2019,W,COMM,395,,109,Business Communications,Cameron Morrell;Katherine Skarsgard;Susan Soliman Ibrahim,38,74.0,7.044261609,87.0,52.0,0,1,1,1,3,6,8,11,6,1,0
UBCV,2019,W,COMM,395,,207,Business Communications,Cameron Morrell;Katherine Skarsgard,31,75.838709677,7.253030512,85.0,55.0,0,0,1,1,2,4,3,8,10,2,0
UBCV,2020,S,COMM,395,,971,Business Communications,Cameron Morrell;Katherine Skarsgard,39,77.230769231,4.34960094,87.0,69.0,0,0,0,0,0,4,10,16,6,3,0
UBCV,2020,W,COMM,395,,110,Business Communications,Cameron Morrell;Douglas Mollenhauer;Katherine Skarsgard,38,76.710526316,3.212373836,83.0,69.0,0,0,0,0,0,2,9,20,7,0,0
UBCV,2020,W,COMM,395,,207,Business Communications,Cameron Morrell;Katherine Skarsgard,33,76.878787879,7.627079945,90.0,53.0,0,1,1,1,0,1,6,10,11,1,1
UBCV,2021,S,COMM,395,,971,Business Communications,Cameron Morrell;Katherine Skarsgard,38,74.657894737,13.501303873,84.0,0.0,1,0,0,1,2,2,6,12,14,0,0
UBCV,2021,W,COMM,395,,108,Business Communications,Cameron Morrell;Katherine Skarsgard,38,77.552631579,6.566488915,86.0,50.0,0,1,0,1,0,0,8,12,15,1,0
UBCV,2021,W,COMM,395,,203,Business Communications,Cameron Morrell;Katherine Skarsgard,32,70.71875,17.854672064,86.0,6.0,4,0,1,2,1,2,1,10,10,1,0
