Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2021,W,LAW,471,D,001,Preventing Wrongful Convictions,Mila Shah;Tony Paisana,19,76.894736842,5.445637774,86.0,67.0,0,0,0,0,2,1,5,5,5,1,0,,,
UBCV,2022,W,LAW,471,D,001,Preventing Wrongful Convictions,Tony Paisana;Mila Shah,19,77.5,,86.0,64.0,0,0,0,0,2,1,3,5,6,2,0,78.0,82.0,74.5
UBCV,2023,W,LAW,471,D,001,Preventing Wrongful Convictions,Tony Paisana;Mila Shah,20,78.6,,87.0,70.0,0,0,0,0,0,2,3,7,6,2,0,79.0,81.25,75.75
