Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2022,W,POLI,341,D,001,Contemporary Political Theory,Nazmul Sultan,43,79.2,92.0,38.0,1,0,1,0,0,7,3,4,10,13,4,82.0,86.0,73.5
UBCV,2022,W,POLI,449,E,001,Topics in Political Theory,Nazmul Sultan,6,78.5,85.0,73.0,0,0,0,0,0,0,1,2,2,1,0,78.5,80.0,76.3
UBCV,2022,W,POLI,523,B,002,Political Thought,Nazmul Sultan,8,80.3,90.0,30.0,1,0,0,0,0,0,0,0,0,5,2,87.0,87.8,85.8
UBCV,2023,W,POLI,341,D,001,Contemporary Political Theory,Nazmul Sultan,81,79.08,94.0,10.0,2,0,0,1,2,6,15,9,11,20,12,81.0,87.0,74.25
