Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2022,W,CRWR,403,L,004,Writing for Children and Young Adults I,Jordan Scott,8,97.3,100.0,94.0,0,0,0,0,0,0,0,0,0,0,8,97.0,100.0,95.0
UBCV,2022,W,CRWR,503,K,D01,Advanced Writing for Children I,Jordan Scott,6,95.7,100.0,90.0,0,0,0,0,0,0,0,0,0,0,6,95.5,99.3,93.3
UBCV,2022,W,CRWR,503,L,D02,Advanced Writing for Children I,Jordan Scott,6,99.7,100.0,98.0,0,0,0,0,0,0,0,0,0,0,6,100.0,100.0,100.0
UBCV,2023,W,CRWR,503,P,001,Advanced Writing for Children I,Jordan Scott,7,90.0,92.0,89.0,0,0,0,0,0,0,0,0,0,2,5,90.0,90.0,89.5
UBCV,2023,W,CRWR,503,P,D01,Advanced Writing for Children I,Jordan Scott,6,91.5,93.0,90.0,0,0,0,0,0,0,0,0,0,0,6,91.5,93.0,90.0
UBCV,2023,W,CRWR,503,Q,D02,Advanced Writing for Children I,Jordan Scott,8,89.8,98.0,60.0,0,0,0,1,0,0,0,0,0,0,7,95.0,95.0,90.0
