Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2016,W,POLI,369,A,001,Issues in International Security,Katriona Stewart;Robert Crawford,80,76.1875,6.056890103,91.0,52.0,0,1,0,0,5,6,21,27,13,6,1
