Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2015,W,COMM,203,,205,Managing the Employment Relationship,Jenny Song;Owen Low;Shuying Li;Thomas Knight;Tze Wah Li,58,75.844827586,9.501249639,90.0,49.0,,,,,,7,7,19,10,5,
UBCV,2015,W,COMM,203,,206,Managing the Employment Relationship,Jenny Song;Owen Low;Shuying Li;Thomas Knight;Tze Wah Li,64,75.796875,10.315929564,91.0,46.0,5,,,,,5,10,10,19,7,
UBCV,2015,W,COMM,203,,207,Managing the Employment Relationship,Jenny Song;Owen Low;Shuying Li;Thomas Knight;Tze Wah Li,64,75.640625,9.751462548,93.0,49.0,5,,,,,7,11,14,16,8,
