Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2016,W,CHIN,131,,004,Basic Chinese I: Part 1 (Non-Heritage),Ming Zhu Lu;Zhanyi Su,20,75.85,14.52864684,95.0,38.0,1,2,0,0,0,2,1,4,6,2,2
