Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCO,2022,W,ENGL,239,,101,The Bible in English Literature,Todd Statham,25,75.7,95.0,43.0,2,0,1,0,2,3,2,4,4,3,4,77.0,85.0,68.0
UBCO,2023,W,ENGL,150,,109,Introduction to Literary Genre,Todd Statham,34,75.9,95.0,13.0,1,0,0,3,2,3,4,8,4,5,4,77.0,84.3,71.5
