Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2017,W,ENGL,309,,001,"Rhetoric of Science, Technology, and Medicine",Judith Segal;Judy Segal,43,78.604651163,10.871849921,94.0,53.0,0,1,0,2,2,7,7,4,2,6,12,,,
UBCV,2017,W,ENGL,491,D,004,Senior Honours Seminar,Judith Segal;Judy Segal,16,82.25,5.221749388,90.0,68.0,0,0,0,0,0,1,0,2,7,5,1,,,
UBCV,2017,W,THTR,547,B,002,Directed Studies in Theatre and Drama and Film/Television,Bradley Powers;Gayle Murphy;Jacqueline Firkins;Jerry Wasserman;Judith Segal;Judy Segal;Kirsty Johnston;Patrick Rizzotti;Robert Gardiner;Siyuan Liu;Stephen Heatley;Stephen Malloy;Tom Scholte,7,90.0,4.434711565,95.0,83.0,0,0,0,0,0,0,0,0,1,3,3,,,
UBCV,2018,W,ENGL,229,A,001,Topics in the Study of Language and/or Rhetoric,Judith Segal;Judy Segal,41,77.463414634,10.208079058,96.0,50.0,0,2,0,1,3,2,6,9,8,4,6,,,
UBCV,2018,W,ENGL,309,,001,"Rhetoric of Science, Technology, and Medicine",Judith Segal;Judy Segal,38,77.394736842,16.883607072,95.0,0.0,1,1,0,1,3,5,4,2,5,6,10,,,
UBCV,2018,W,ENGL,310,,001,History and Theory of Rhetoric: Classical Rhetoric,Judith Segal;Judy Segal,46,77.217391304,12.066322359,94.0,40.0,2,0,1,1,2,7,5,8,6,3,11,,,
UBCV,2018,W,ENGL,509,A,001,Studies in Rhetoric,Ian Hill;Jessica De Villiers;Judith Segal;Judy Segal,14,86.142857143,5.303948353,93.0,76.0,0,0,0,0,0,0,0,2,2,4,6,,,
UBCV,2019,W,ENGL,229,,001,Topics in the Study of Language and/or Rhetoric,Judith Segal;Judy Segal,42,75.928571429,12.58026495,90.0,10.0,2,0,0,1,0,4,6,10,13,5,1,,,
UBCV,2019,W,ENGL,310,,001,History and Theory of Rhetoric: Classical Rhetoric,Judith Segal;Judy Segal,46,78.304347826,10.249920466,92.0,40.0,1,1,0,0,4,4,4,4,14,9,5,,,
UBCV,2019,W,ENGL,509,B,001,Studies in Rhetoric,Judith Segal;Judy Segal,12,87.666666667,2.964435661,90.0,82.0,0,0,0,0,0,0,0,0,2,4,6,,,
UBCV,2020,W,ENGL,310,,001,History and Theory of Rhetoric: Classical Rhetoric,Judith Segal;Judy Segal,45,81.088888889,10.199871261,100.0,56.0,0,0,1,2,0,7,1,6,7,11,10,,,
UBCV,2020,W,ENGL,489,,002,Language Majors Seminar,Brendan Mccormack;Judith Segal;Judy Segal,16,88.5,8.445906306,96.0,62.0,0,0,0,1,0,0,0,0,1,5,9,,,
UBCV,2021,W,ENGL,310,,001,History and Theory of Rhetoric: Classical Rhetoric,Judith Segal;Judy Segal,42,74.80952381,19.597458889,95.0,0.0,4,1,0,0,2,4,6,4,5,7,9,,,
UBCV,2021,W,ENGL,310,,001,History and Theory of Rhetoric: Classical Rhetoric,Judith Segal,41,75.6,,95.0,0.0,,,,,,,6,,,7,9,80.0,87.0,72.0
UBCV,2022,W,ENGL,491,A,001,Senior Honours Seminar,Judith Segal,16,86.6,,96.0,73.0,0,0,0,0,0,0,1,1,2,4,8,89.0,90.3,84.3
