Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2018,W,POLI,341,A,001,Contemporary Political Theory,Brian Thomas;Bruce Baum;Corey Snelgrove,77,77.103896104,8.630704697,88.0,38.0,2,1,1,0,1,4,13,22,27,6,0,,,
UBCV,2019,S,POLI,341,B,951,Contemporary Political Theory,Corey Snelgrove;Sarah Munawar,48,80.604166667,7.006803937,93.0,64.0,0,0,0,0,2,4,3,11,13,10,5,,,
UBCV,2019,W,FNIS,310,,001,Critical Indigenous Theory Seminar,Corey Snelgrove;Dorothy Nason,16,79.4375,5.921359641,86.0,67.0,0,0,0,0,1,1,3,1,7,3,0,,,
UBCV,2019,W,POLI,303,,002,Federalism in Canada,Corey Snelgrove;Gerald Baier;Kenny Ie,92,74.456521739,10.332295516,89.0,30.0,3,1,2,3,7,8,16,25,15,12,0,,,
UBCV,2019,W,POLI,492,,001,Honours Thesis,Corey Snelgrove;Gyung-Ho Jeong;Jennifer Gagnon;Richard G Johnston;Richard G. C. Johnston,19,83.0,13.341664064,93.0,30.0,1,0,0,0,0,0,0,0,9,6,3,,,
UBCV,2020,S,POLI,341,B,921,Contemporary Political Theory,Corey Snelgrove;Ritica Ramesh,52,75.903846154,12.33877932,87.0,20.0,2,2,1,1,0,3,3,15,19,6,0,,,
UBCV,2020,W,FNIS,210,,001,Indigenous Politics and Self-Determination,Corey Snelgrove;Glen Coulthard,42,76.023809524,11.835226657,91.0,32.0,3,0,0,1,1,3,8,6,14,3,3,,,
UBCV,2020,W,FNIS,310,,001,Critical Indigenous Theory Seminar,Corey Snelgrove;Dorothy Nason,20,86.05,3.531437757,91.0,78.0,0,0,0,0,0,0,0,2,3,11,4,,,
UBCV,2020,W,POLI,110,,002,Investigating Politics: An Introduction to Scientific Political Analysis,Ai En Isabel Chew;Constant Courtin;Corey Snelgrove;John Querengesser;Michael Weaver;Saltanat Zhumatova;Yingqiu Kuang,200,77.36,15.101678831,97.0,1.0,8,2,5,8,10,14,14,24,46,39,30,,,
UBCV,2020,W,POLI,260,,002,Introduction to Global Politics,Arjun Chowdhury;Corey Snelgrove;Deborah Ajayi;Hannah Bennison;Lisa May;Melanie Ligale-Muriuki,122,74.262295082,13.133644436,95.0,3.0,3,5,4,3,11,11,14,28,20,13,10,,,
UBCV,2020,W,POLI,341,A,001,Contemporary Political Theory,Clara Brinkmeyer;Corey Snelgrove;James Collie,65,76.430769231,20.840142477,96.0,7.0,6,2,1,0,4,4,2,4,11,14,17,,,
UBCV,2020,W,POLI,348,A,002,Political Theory and Public Policy,Corey Snelgrove;Fabio Resmini;Stewart Prest,84,76.154761905,13.384484857,91.0,0.0,2,0,0,3,1,10,19,18,12,15,4,,,
UBCV,2020,W,POLI,422,A,001,Selected Problems in Comparative Politics,Corey Snelgrove;Farah Shroff,18,80.888888889,5.839912256,88.0,63.0,0,0,0,1,0,0,0,5,6,6,0,,,
UBCV,2020,W,POLI,492,,001,Honours Thesis,Corey Snelgrove;Gyung-Ho Jeong;Richard G Johnston,19,85.210526316,3.720497986,92.0,75.0,0,0,0,0,0,0,1,0,9,7,2,,,
UBCV,2021,S,POLI,240,,951,Currents of Political Thought,Corey Snelgrove;James Collie;Jennifer Gagnon,47,74.468085106,11.107872382,88.0,26.0,2,0,2,1,3,5,9,9,10,6,0,,,
UBCV,2021,S,POLI,240,,951,Currents of Political Thought,Corey Snelgrove,47,74.5,,88.0,26.0,,,,,,,9,9,10,6,,77.0,81.5,70.5
