Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCO,2020,W,MDST,110,,001,Introduction to Computational Art and Design I,Megan Smith;Yujie Gao,26,82.423076923,13.606389902,94.0,21.0,1,0,0,0,0,1,0,3,6,12,3,,,
UBCO,2020,W,MDST,120,,001,Introduction to Computational Art and Design II,Miles Thorogood;Yujie Gao,25,89.4,13.447428503,98.0,29.0,1,0,0,0,0,0,0,1,0,6,17,,,
UBCO,2020,W,MDST,311,,001,Computational Poetics,Aleksandra Dulic;Yujie Gao,13,81.538461538,6.213096177,90.0,68.0,0,0,0,0,0,1,1,2,2,6,1,,,
UBCO,2020,W,MDST,330,,001,Immersive Environments,Aleksandra Dulic;Megan Smith;Yujie Gao,9,83.888888889,7.025746303,90.0,70.0,0,0,0,0,0,1,0,2,0,3,3,,,
UBCO,2020,W,MDST,499,,001,Capstone Media Project,Megan Smith;Miles Thorogood;Yujie Gao,8,93.0,2.138089935,95.0,91.0,0,0,0,0,0,0,0,0,0,0,8,,,
UBCO,2021,W,MDST,110,,001,Introduction to Computational Art and Design I,Megan Smith;Morgan Rauscher;Yujie Gao,28,88.642857143,20.573651408,100.0,0.0,2,0,0,0,0,0,0,0,1,5,20,,,
UBCO,2021,W,MDST,120,,001,Introduction to Computational Art and Design II,Miles Thorogood;Yujie Gao,28,81.428571429,21.243610929,96.0,0.0,2,0,0,0,0,1,2,1,2,9,11,,,
UBCO,2021,W,MDST,210,,001,Creative Coding,Miles Thorogood;Yujie Gao,24,84.791666667,6.303754345,95.0,69.0,0,0,0,0,0,2,0,1,8,7,6,,,
UBCO,2021,W,MDST,220,,001,Computational Creativity,Miles Thorogood;Yujie Gao,19,82.894736842,8.887536447,92.0,60.0,0,0,0,1,0,1,1,4,1,7,4,,,
UBCO,2021,W,MDST,499,,001,Capstone Media Project,Aleksandra Dulic;Megan Smith;Miles Thorogood;Yujie Gao,9,81.555555556,13.436062585,96.0,58.0,0,0,1,0,0,1,2,0,0,0,5,,,
UBCO,2023,W,MDST,110,,001,Introduction to Computational Art and Design I,Yujie Gao,31,83.97,,94.0,61.0,0,0,0,1,0,0,2,2,9,10,6,85.0,88.0,81.0
UBCO,2023,W,MDST,311,,001,Computational Poetics,Yujie Gao,22,86.59,,93.0,66.0,0,0,0,0,1,0,0,0,1,16,4,88.0,88.0,86.0
UBCO,2023,W,MDST,330,,001,Immersive Environments,Yujie Gao,18,86.83,,94.0,80.0,0,0,0,0,0,0,0,0,6,6,6,87.0,90.0,82.5
UBCO,2023,W,MDST,499,,001,Capstone Media Project,Jacen Dennis;Yujie Gao;On Ni Wan,15,87.53,,97.0,76.0,0,0,0,0,0,0,0,4,1,4,6,89.0,93.0,81.5
